epoch,step,test_dec1_cross_entropy,test_dec1_self_entropy,test_dec2_cross_entropy,test_dec2_self_entropy,test_loss,test_loss_X,test_loss_Y,test_mae,test_mae_X,test_mae_Y,test_notears,test_r2_X,test_r2_Y,train_dec1_cross_entropy,train_dec1_self_entropy,train_dec2_cross_entropy,train_dec2_self_entropy,train_loss,train_loss_X,train_loss_Y,train_mae,train_mae_X,train_mae_Y,train_notears,train_r2_X,train_r2_Y,val_dec1_cross_entropy,val_dec1_self_entropy,val_dec2_cross_entropy,val_dec2_self_entropy,val_loss,val_loss_X,val_loss_Y,val_mae,val_mae_X,val_mae_Y,val_notears,val_r2_X,val_r2_Y
0,199,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.744821786880493,0.6636251211166382,-0.4229649305343628,0.6820676922798157,356.4525451660156,0.02698742225766182,0.026778945699334145,0.13176731765270233,0.13212162256240845,0.13141301274299622,0.0,-0.1084071695804596,-0.11924707144498825
0,199,,,,,,,,,,,,,,-2.4499058723449707,0.6608465313911438,-0.7359144687652588,0.6702319383621216,4.857665538787842,0.0862167552113533,0.06441357731819153,0.2083122581243515,0.21643291413784027,0.20019161701202393,0.0,-2.553373336791992,-1.7011910676956177,,,,,,,,,,,,,
1,399,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5517795085906982,0.6600225567817688,-1.19355309009552,0.6793196201324463,9.718255996704102,0.026039037853479385,0.02615911327302456,0.13015496730804443,0.13034047186374664,0.12996940314769745,0.0,-0.0671849250793457,-0.09167125076055527
1,399,,,,,,,,,,,,,,-2.5676474571228027,0.650160014629364,-1.1399316787719727,0.6728548407554626,18.79835319519043,0.04534143954515457,0.0379304476082325,0.16085201501846313,0.16646036505699158,0.15524372458457947,0.0,-0.8779209852218628,-0.5934805274009705,,,,,,,,,,,,,
2,599,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.71903657913208,0.6575597524642944,-1.9410537481307983,0.6812460422515869,19.828102111816406,0.02511831559240818,0.025962190702557564,0.1287335902452469,0.12785831093788147,0.1296088844537735,0.0,-0.03011920489370823,-0.08359900116920471
2,599,,,,,,,,,,,,,,-2.544236421585083,0.6454404592514038,-1.5942444801330566,0.6724790930747986,0.5482118129730225,0.035031240433454514,0.03265319764614105,0.147447407245636,0.1498059630393982,0.1450888216495514,0.0,-0.44422978162765503,-0.36400553584098816,,,,,,,,,,,,,
3,799,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6934080123901367,0.6534692645072937,-2.0750341415405273,0.6820747256278992,72.02275085449219,0.02459556795656681,0.025665998458862305,0.12775792181491852,0.1266818791627884,0.12883402407169342,0.0,-0.008880753070116043,-0.0707952231168747
3,799,,,,,,,,,,,,,,-2.54451584815979,0.6426114439964294,-1.7548322677612305,0.6742874979972839,0.8423212170600891,0.031122421845793724,0.030608903616666794,0.1410275250673294,0.1412086933851242,0.1408464014530182,0.0,-0.2805734872817993,-0.27691277861595154,,,,,,,,,,,,,
4,999,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.568981885910034,0.6462177038192749,-2.309591770172119,0.6820362210273743,28.091392517089844,0.02432280033826828,0.025281721726059914,0.12710542976856232,0.12612728774547577,0.12808357179164886,0.0,0.002244281815364957,-0.05476200953125954
4,999,,,,,,,,,,,,,,-2.5366768836975098,0.6375336050987244,-1.8653181791305542,0.6752771139144897,2.9774980545043945,0.02953217178583145,0.02869478054344654,0.13718189299106598,0.13821910321712494,0.1361445039510727,0.0,-0.2123924046754837,-0.19834348559379578,,,,,,,,,,,,,
5,1199,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6273183822631836,0.6397064328193665,-2.2334072589874268,0.6810676455497742,33.33469009399414,0.024154238402843475,0.024606630206108093,0.12607775628566742,0.12565599381923676,0.1264995038509369,0.0,0.009616442956030369,-0.025737490504980087
5,1199,,,,,,,,,,,,,,-2.5726544857025146,0.631834089756012,-2.0201947689056396,0.6758281588554382,1.3098872900009155,0.02813059277832508,0.02793603204190731,0.1346982717514038,0.13502095639705658,0.13437558710575104,0.0,-0.15493817627429962,-0.16652828454971313,,,,,,,,,,,,,
6,1399,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.587707281112671,0.632241427898407,-2.0937695503234863,0.6808945536613464,26.84286117553711,0.024026190862059593,0.024691266939044,0.12605850398540497,0.12537461519241333,0.1267423778772354,0.0,0.014823947101831436,-0.029356012120842934
6,1399,,,,,,,,,,,,,,-2.560344934463501,0.6257603168487549,-2.1075823307037354,0.676666259765625,1.2918788194656372,0.02762385830283165,0.027165748178958893,0.1331026703119278,0.13343243300914764,0.13277298212051392,0.0,-0.13192860782146454,-0.13215593993663788,,,,,,,,,,,,,
7,1599,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5815703868865967,0.6277349591255188,-2.229785203933716,0.6790072917938232,22.981855392456055,0.023940548300743103,0.024627961218357086,0.1258259415626526,0.12508524954319,0.12656663358211517,0.0,0.01826886087656021,-0.026707246899604797
7,1599,,,,,,,,,,,,,,-2.5756211280822754,0.620426595211029,-2.050663948059082,0.6754392981529236,1.1205697059631348,0.027128063142299652,0.026736481115221977,0.13225719332695007,0.1328451931476593,0.13166926801204681,0.0,-0.11688825488090515,-0.11790028214454651,,,,,,,,,,,,,
8,1799,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6814310550689697,0.623175323009491,-2.332242965698242,0.6755749583244324,19.969314575195312,0.023943213745951653,0.025196921080350876,0.12650364637374878,0.1250944286584854,0.12791284918785095,0.0,0.017385510727763176,-0.05106428265571594
8,1799,,,,,,,,,,,,,,-2.633246660232544,0.6146204471588135,-2.0773561000823975,0.6735219359397888,1.0682727098464966,0.026713931933045387,0.026393653824925423,0.13135188817977905,0.13184402883052826,0.130859836935997,0.0,-0.09579632431268692,-0.10181237012147903,,,,,,,,,,,,,
9,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.510619878768921,0.621926486492157,-2.0760059356689453,0.6672298312187195,16.280275344848633,0.023744143545627594,0.024566086009144783,0.12556374073028564,0.1246325671672821,0.12649494409561157,0.0,0.026040591299533844,-0.024204468354582787
9,1999,,,,,,,,,,,,,,-2.5786502361297607,0.6114335656166077,-2.075246810913086,0.6696527600288391,0.8907811641693115,0.02616550214588642,0.025942867621779442,0.1301482915878296,0.13050788640975952,0.1297886222600937,0.0,-0.07456788420677185,-0.08329528570175171,,,,,,,,,,,,,
10,2199,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6255645751953125,0.620208203792572,-2.013317346572876,0.6537333726882935,10.621411323547363,0.023385578766465187,0.024823173880577087,0.12540608644485474,0.12375573068857193,0.12705640494823456,0.0,0.04034595191478729,-0.03511051461100578
10,2199,,,,,,,,,,,,,,-2.6235060691833496,0.609130322933197,-2.093634605407715,0.6616981625556946,0.7579174041748047,0.026178507134318352,0.025543084368109703,0.12957343459129333,0.13052871823310852,0.12861818075180054,0.0,-0.07431613653898239,-0.06546112149953842,,,,,,,,,,,,,
11,2399,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.698714017868042,0.6148878335952759,-2.1873552799224854,0.6436682939529419,9.641167640686035,0.02348681539297104,0.024884803220629692,0.1255764365196228,0.12396973371505737,0.12718310952186584,0.0,0.036606449633836746,-0.03776409849524498
11,2399,,,,,,,,,,,,,,-2.6893253326416016,0.6044855117797852,-2.074432611465454,0.6520832777023315,0.5865863561630249,0.026105394586920738,0.02497422695159912,0.12863753736019135,0.13016322255134583,0.12711182236671448,0.0,-0.07179467380046844,-0.04208226501941681,,,,,,,,,,,,,
12,2599,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.513686180114746,0.6130778789520264,-2.142247438430786,0.6286282539367676,7.3663835525512695,0.023054180666804314,0.02456875517964363,0.12466508150100708,0.12283368408679962,0.12649649381637573,0.0,0.05413250997662544,-0.024321183562278748
12,2599,,,,,,,,,,,,,,-2.604358434677124,0.6001497507095337,-2.0726993083953857,0.6421267986297607,0.5233710408210754,0.02566583640873432,0.02442818135023117,0.12725505232810974,0.1292620450258255,0.1252480149269104,0.0,-0.052539825439453125,-0.018217086791992188,,,,,,,,,,,,,
13,2799,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.3549933433532715,0.6092938780784607,-2.2116875648498535,0.606642484664917,7.170971870422363,0.022478897124528885,0.024710791185498238,0.12396275252103806,0.121270090341568,0.1266554445028305,0.0,0.07784384489059448,-0.03032604604959488
13,2799,,,,,,,,,,,,,,-2.4239821434020996,0.5976298451423645,-2.054034471511841,0.6277403831481934,0.3763250708580017,0.02529473975300789,0.02282707951962948,0.12437588721513748,0.12845595180988312,0.12029595673084259,0.0,-0.03854519873857498,0.04774314537644386,,,,,,,,,,,,,
14,2999,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1347451210021973,0.6144058704376221,-2.069394588470459,0.6134657859802246,6.83236837387085,0.021556306630373,0.02496931329369545,0.12315068393945694,0.11893103271722794,0.12737037241458893,0.0,0.11561162769794464,-0.0419749841094017
14,2999,,,,,,,,,,,,,,-2.280060052871704,0.5965431928634644,-2.0732686519622803,0.6203164458274841,0.3819654881954193,0.02482566609978676,0.021113362163305283,0.12052328884601593,0.1271286904811859,0.11391784995794296,0.0,-0.01807091012597084,0.11974813789129257,,,,,,,,,,,,,
15,3199,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2747483253479004,0.6211541891098022,-1.9654414653778076,0.6204718947410583,10.242692947387695,0.020287249237298965,0.02425280027091503,0.12053241580724716,0.11566013097763062,0.1254047006368637,0.0,0.16760224103927612,-0.012580614537000656
15,3199,,,,,,,,,,,,,,-2.1753337383270264,0.599021315574646,-2.0617852210998535,0.6235330700874329,0.3745086193084717,0.02398192323744297,0.019397737458348274,0.11607541143894196,0.12509997189044952,0.107050821185112,0.0,0.012804725207388401,0.18987280130386353,,,,,,,,,,,,,
16,3399,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.253237247467041,0.6313522458076477,-1.2948591709136963,0.6264916062355042,46.89848327636719,0.01874241977930069,0.024253802374005318,0.11805173754692078,0.11110468208789825,0.1249987855553627,0.0,0.2308444231748581,-0.012759626843035221
16,3399,,,,,,,,,,,,,,-2.1782429218292236,0.6035172343254089,-1.73557710647583,0.6291113495826721,0.5689863562583923,0.02274724468588829,0.01583889126777649,0.10866467654705048,0.12196391075849533,0.0953654944896698,0.0,0.06352340430021286,0.33616793155670166,,,,,,,,,,,,,
