epoch,step,test_dec1_cross_entropy,test_dec1_self_entropy,test_dec2_cross_entropy,test_dec2_self_entropy,test_loss,test_loss_X,test_loss_Y,test_mae,test_mae_X,test_mae_Y,test_notears,test_r2_X,test_r2_Y,train_dec1_cross_entropy,train_dec1_self_entropy,train_dec2_cross_entropy,train_dec2_self_entropy,train_loss,train_loss_X,train_loss_Y,train_mae,train_mae_X,train_mae_Y,train_notears,train_r2_X,train_r2_Y,val_dec1_cross_entropy,val_dec1_self_entropy,val_dec2_cross_entropy,val_dec2_self_entropy,val_loss,val_loss_X,val_loss_Y,val_mae,val_mae_X,val_mae_Y,val_notears,val_r2_X,val_r2_Y
6,1399,,,,,,,,,,,,,,-3.5245437622070312,0.678314745426178,0.4715133607387543,0.6751285791397095,808.4992065429688,0.027272403240203857,0.025785338133573532,0.13146203756332397,0.13344912230968475,0.12947489321231842,0.0,-0.125556081533432,-0.08105459064245224,,,,,,,,,,,,,
7,1599,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.6952223777770996,0.6908411979675293,0.6615467071533203,0.6823725700378418,14621.4990234375,0.02463982068002224,0.024664537981152534,0.12625320255756378,0.1262127161026001,0.12629368901252747,0.0,0.00021013617515563965,-0.01460023783147335
7,1599,,,,,,,,,,,,,,-3.4290993213653564,0.6794166564941406,0.5120676159858704,0.6755565404891968,828.32470703125,0.026888109743595123,0.025271618738770485,0.13043780624866486,0.13245002925395966,0.1284255087375641,0.0,-0.10661241412162781,-0.05567140132188797,,,,,,,,,,,,,
8,1799,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.3280246257781982,0.6918841600418091,0.669287919998169,0.6822741031646729,12367.23046875,0.024593256413936615,0.025323491543531418,0.12687385082244873,0.12591901421546936,0.1278286874294281,0.0,0.0020764267537742853,-0.04307759925723076
8,1799,,,,,,,,,,,,,,-3.3331704139709473,0.6812569499015808,0.5415850877761841,0.676422655582428,831.709716796875,0.026024535298347473,0.02483205497264862,0.1287613809108734,0.13015100359916687,0.12737172842025757,0.0,-0.07394751161336899,-0.04134032130241394,,,,,,,,,,,,,
9,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.1037049293518066,0.6922476887702942,0.6751223802566528,0.682996928691864,11448.365234375,0.02386764995753765,0.025481030344963074,0.12608301639556885,0.1239408329129219,0.1282251924276352,0.0,0.030520305037498474,-0.04992220550775528
9,1999,,,,,,,,,,,,,,-3.182420253753662,0.6818174719810486,0.5697183012962341,0.6766461133956909,698.759521484375,0.025547903031110764,0.024393701925873756,0.12740784883499146,0.12872277200222015,0.1260928213596344,0.0,-0.05049588158726692,-0.021100901067256927,,,,,,,,,,,,,
10,2199,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.907719373703003,0.6919533610343933,0.6748961806297302,0.684459388256073,10384.759765625,0.021318404003977776,0.024537697434425354,0.12161827832460403,0.11734043806791306,0.1258961260318756,0.0,0.13601820170879364,-0.009711841121315956
10,2199,,,,,,,,,,,,,,-3.1143765449523926,0.6817803978919983,0.6041260361671448,0.6781607270240784,551.0664672851562,0.024723777547478676,0.023959456011652946,0.1261434108018875,0.12693670392036438,0.1253501921892166,0.0,-0.016513243317604065,-0.001842536381445825,,,,,,,,,,,,,
11,2399,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.3791425228118896,0.6908528804779053,0.6790303587913513,0.6862553358078003,9429.916015625,0.016851989552378654,0.024118909612298012,0.1138114333152771,0.10278541594743729,0.12483742088079453,0.0,0.3138469457626343,0.007207534275949001
11,2399,,,,,,,,,,,,,,-2.7107882499694824,0.6813275814056396,0.6312387585639954,0.6799070835113525,582.59033203125,0.022718658670783043,0.02368711493909359,0.12266615778207779,0.12108233571052551,0.12424994260072708,0.0,0.0632176622748375,0.007741267792880535,,,,,,,,,,,,,
12,2599,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5842373371124268,0.6871281266212463,0.6699711680412292,0.6873422861099243,9172.4140625,0.013521095737814903,0.023521162569522858,0.10633604973554611,0.08950488269329071,0.12316720187664032,0.0,0.45149531960487366,0.03219098597764969
12,2599,,,,,,,,,,,,,,-2.649367570877075,0.6795144081115723,0.6455633640289307,0.681710422039032,494.6993713378906,0.02042667381465435,0.02308136411011219,0.11818598955869675,0.11380427330732346,0.1225675493478775,0.0,0.15710806846618652,0.03352958336472511,,,,,,,,,,,,,
13,2799,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.4302773475646973,0.6823270320892334,0.6611000299453735,0.6885690093040466,10707.455078125,0.011272108182311058,0.022866103798151016,0.10087355971336365,0.08051542192697525,0.12123168259859085,0.0,0.541151225566864,0.05886822193861008
13,2799,,,,,,,,,,,,,,-2.609210252761841,0.6759575009346008,0.6518592834472656,0.6826943159103394,546.5985717773438,0.01828894205391407,0.022596698254346848,0.1142297089099884,0.10736793279647827,0.12109159678220749,0.0,0.24294017255306244,0.05386529117822647,,,,,,,,,,,,,
14,2999,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.314070224761963,0.6672862768173218,0.6751798391342163,0.690762460231781,13547.6787109375,0.009058880619704723,0.02154052071273327,0.09597387909889221,0.074219711124897,0.117728091776371,0.0,0.6306997537612915,0.11365911364555359
14,2999,,,,,,,,,,,,,,-2.312995672225952,0.6649238467216492,0.6617858409881592,0.6839635968208313,580.1006469726562,0.015252307988703251,0.021895192563533783,0.10846101492643356,0.09767716377973557,0.11924481391906738,0.0,0.3665546774864197,0.08366300910711288,,,,,,,,,,,,,
15,3199,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2511582374572754,0.6603365540504456,0.6788808703422546,0.6926931142807007,18128.71875,0.00814776960760355,0.02049444429576397,0.09245547652244568,0.07034077495336533,0.11457017809152603,0.0,0.6673761010169983,0.1563403606414795
15,3199,,,,,,,,,,,,,,-2.3103511333465576,0.6573435068130493,0.6658374667167664,0.6863659620285034,730.2117309570312,0.013706184923648834,0.020892078056931496,0.10420182347297668,0.09219427406787872,0.11620936542749405,0.0,0.4310015141963959,0.12435659766197205,,,,,,,,,,,,,
16,3399,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2349231243133545,0.6501548290252686,0.6728848218917847,0.6925228238105774,21516.517578125,0.008116155862808228,0.019109953194856644,0.09009898453950882,0.06969767808914185,0.11050024628639221,0.0,0.667593240737915,0.2131420373916626
16,3399,,,,,,,,,,,,,,-2.1728200912475586,0.6494450569152832,0.6628736853599548,0.6874679327011108,983.2529907226562,0.01293699536472559,0.019553292542696,0.10105883330106735,0.08965669572353363,0.11246106773614883,0.0,0.4633670747280121,0.18220286071300507,,,,,,,,,,,,,
17,3599,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.190425157546997,0.6440373063087463,0.6862245798110962,0.6889258623123169,24709.97265625,0.007583186496049166,0.0162410456687212,0.08438753336668015,0.06715869158506393,0.10161635279655457,0.0,0.6896019577980042,0.3308632969856262
17,3599,,,,,,,,,,,,,,-2.214484691619873,0.6447088718414307,0.6740368008613586,0.6861940622329712,1204.548095703125,0.012280475348234177,0.01782250963151455,0.0972914919257164,0.0874817967414856,0.10710115730762482,0.0,0.4891718029975891,0.2532181441783905,,,,,,,,,,,,,
18,3799,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.164576530456543,0.6425912976264954,0.6664977073669434,0.6818395853042603,28188.9140625,0.007368840742856264,0.013452337123453617,0.07905325293540955,0.06621073186397552,0.09189578145742416,0.0,0.6979590654373169,0.4469699561595917
18,3799,,,,,,,,,,,,,,-2.238497018814087,0.6408674716949463,0.6768814921379089,0.6820613741874695,1390.5223388671875,0.011859760619699955,0.015590783208608627,0.09278763830661774,0.08571717143058777,0.09985809028148651,0.0,0.5068103671073914,0.3446508049964905,,,,,,,,,,,,,
19,3999,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.155099868774414,0.6434465050697327,0.6786258220672607,0.6712989211082458,30177.884765625,0.007316559553146362,0.010556783527135849,0.07359772175550461,0.06589052826166153,0.08130493015050888,0.0,0.700949490070343,0.5663000345230103
19,3999,,,,,,,,,,,,,,-2.235610008239746,0.6392118334770203,0.671378493309021,0.6734181046485901,1631.752685546875,0.011467958800494671,0.012945648282766342,0.0872776061296463,0.0843057632446289,0.09024951606988907,0.0,0.5245091915130615,0.4566737711429596,,,,,,,,,,,,,
20,4199,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1846981048583984,0.642203688621521,0.6808754801750183,0.6599230766296387,32481.86328125,0.007340974174439907,0.008874666877090931,0.06985493749380112,0.06622491776943207,0.07348498702049255,0.0,0.700364887714386,0.6330851912498474
20,4199,,,,,,,,,,,,,,-2.198749542236328,0.6405794024467468,0.6727405786514282,0.6642027497291565,1853.27197265625,0.010985169559717178,0.010957496240735054,0.08250348269939423,0.08226850628852844,0.08273842930793762,0.0,0.5437220335006714,0.537982702255249,,,,,,,,,,,,,
21,4399,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.068378448486328,0.6406214833259583,0.6794600486755371,0.6473279595375061,33423.40625,0.007511423900723457,0.008417286910116673,0.06981729716062546,0.068126380443573,0.07150823622941971,0.0,0.6931446194648743,0.6528533101081848
21,4399,,,,,,,,,,,,,,-2.128371238708496,0.6380763053894043,0.6786112189292908,0.6531865000724792,2035.08154296875,0.010909718461334705,0.009700395166873932,0.0798710435628891,0.08203020691871643,0.07771187275648117,0.0,0.5446561574935913,0.5907004475593567,,,,,,,,,,,,,
22,4599,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.048459768295288,0.6402641534805298,0.672625720500946,0.642133355140686,34063.65625,0.00727173313498497,0.00808633491396904,0.06788219511508942,0.06578294932842255,0.06998143345117569,0.0,0.7027437090873718,0.6657311916351318
22,4599,,,,,,,,,,,,,,-2.137657403945923,0.6381421089172363,0.6770761013031006,0.6453156471252441,2189.981201171875,0.010372545570135117,0.008587736636400223,0.07643214613199234,0.07978806644678116,0.07307622581720352,0.0,0.5653480887413025,0.6359518766403198,,,,,,,,,,,,,
23,4799,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.074897289276123,0.6384077668190002,0.678989052772522,0.636385977268219,33999.421875,0.007166212424635887,0.007745327893644571,0.06698521971702576,0.06543771922588348,0.06853268295526505,0.0,0.7059040069580078,0.6793094873428345
23,4799,,,,,,,,,,,,,,-2.080111265182495,0.6367625594139099,0.6816891431808472,0.639556348323822,2200.507080078125,0.010193251073360443,0.0077197658829391,0.07448753714561462,0.07946434617042542,0.06951072067022324,0.0,0.5760535597801208,0.6740580797195435,,,,,,,,,,,,,
24,4999,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1319870948791504,0.6372793316841125,0.6801396012306213,0.6331732273101807,34759.28125,0.007549994625151157,0.008333677425980568,0.06913187354803085,0.0672621876001358,0.0710015520453453,0.0,0.6912248134613037,0.6544696688652039
24,4999,,,,,,,,,,,,,,-2.1275064945220947,0.6372060179710388,0.6852408051490784,0.6360985040664673,2394.238037109375,0.010014133527874947,0.007249204441905022,0.07270175963640213,0.0783471167087555,0.06705639511346817,0.0,0.5821359753608704,0.6925948858261108,,,,,,,,,,,,,
25,5199,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0780751705169678,0.6399335861206055,0.6830296516418457,0.6335934996604919,34366.078125,0.006929344497621059,0.007587538566440344,0.06590554118156433,0.06429523229598999,0.06751582771539688,0.0,0.7160575985908508,0.6849511861801147
25,5199,,,,,,,,,,,,,,-2.152482748031616,0.6369251012802124,0.6769638657569885,0.6303656697273254,2671.534423828125,0.009665611200034618,0.007017519325017929,0.0717148631811142,0.07724984735250473,0.06617984920740128,0.0,0.5964884757995605,0.7032099962234497,,,,,,,,,,,,,
26,5399,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.153547525405884,0.6444888114929199,0.6777303814888,0.6370351910591125,34424.984375,0.007032839115709066,0.007659524213522673,0.06684049963951111,0.0653064176440239,0.06837456673383713,0.0,0.7112680077552795,0.6822778582572937
26,5399,,,,,,,,,,,,,,-2.075699806213379,0.6391794085502625,0.6812082529067993,0.6343231797218323,2634.957763671875,0.009709159843623638,0.006387258879840374,0.07011079043149948,0.07705026119947433,0.06317132711410522,0.0,0.5976372361183167,0.7308605909347534,,,,,,,,,,,,,
27,5599,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.096299648284912,0.6441748738288879,0.6775000095367432,0.6453740000724792,34166.16015625,0.006768952589482069,0.007536973338574171,0.065019890666008,0.06299593299627304,0.06704384833574295,0.0,0.723385751247406,0.6870646476745605
27,5599,,,,,,,,,,,,,,-2.0944221019744873,0.6409411430358887,0.6793923377990723,0.6391264200210571,2556.061767578125,0.009374634362757206,0.0061584413051605225,0.06900715082883835,0.07593432813882828,0.062080010771751404,0.0,0.6087692379951477,0.7393925189971924,,,,,,,,,,,,,
28,5799,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1295166015625,0.6445710062980652,0.6845105886459351,0.6506206393241882,33784.6953125,0.006738884374499321,0.00729350047186017,0.06446130573749542,0.06269132345914841,0.06623130291700363,0.0,0.7243993878364563,0.6982181668281555
28,5799,,,,,,,,,,,,,,-2.052659511566162,0.6403214335441589,0.6805503368377686,0.6447522044181824,2698.04443359375,0.009258395060896873,0.006046443711966276,0.06848520040512085,0.07534504681825638,0.06162537634372711,0.0,0.6142096519470215,0.7437943816184998,,,,,,,,,,,,,
29,5999,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.678195834159851,0.6367475986480713,0.681159496307373,0.657632052898407,32376.01953125,0.004489038605242968,0.005772123113274574,0.05638928711414337,0.05273587256669998,0.06004270911216736,0.0,0.8161566853523254,0.7590059638023376
29,5999,,,,,,,,,,,,,,-1.8793493509292603,0.6384281516075134,0.6771247982978821,0.6471878886222839,2845.6103515625,0.008572709746658802,0.005800830665975809,0.06639480590820312,0.07250265032052994,0.06028692424297333,0.0,0.6412347555160522,0.7540585398674011,,,,,,,,,,,,,
30,6199,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.680106520652771,0.6389888525009155,0.6801906824111938,0.6618684530258179,31675.9140625,0.004146268125623465,0.005953886080533266,0.055598944425582886,0.05036952346563339,0.060828376561403275,0.0,0.8303586840629578,0.7524701952934265
30,6199,,,,,,,,,,,,,,-1.6007009744644165,0.634590744972229,0.6835190057754517,0.651837944984436,2721.9345703125,0.007584429811686277,0.005615067668259144,0.06369546800851822,0.06793753057718277,0.05945346876978874,0.0,0.6833562254905701,0.7616932392120361,,,,,,,,,,,,,
31,6399,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6058214902877808,0.637046217918396,0.6780089735984802,0.669772207736969,31478.55078125,0.003601076314225793,0.005723397713154554,0.0530850887298584,0.04659644514322281,0.0595737062394619,0.0,0.8528811931610107,0.762969434261322
31,6399,,,,,,,,,,,,,,-1.6073390245437622,0.6371831893920898,0.6804847121238708,0.6559054851531982,2693.947265625,0.007244810927659273,0.005510247778147459,0.06263124197721481,0.06637886166572571,0.05888364836573601,0.0,0.6992077827453613,0.7671434283256531,,,,,,,,,,,,,
32,6599,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.58014714717865,0.6408085823059082,0.6780984997749329,0.6738240122795105,30191.943359375,0.002960511948913336,0.004944236949086189,0.04891737550497055,0.0423768050968647,0.05545792728662491,0.0,0.8786052465438843,0.7945101261138916
32,6599,,,,,,,,,,,,,,-1.5842561721801758,0.6379240155220032,0.6808983683586121,0.6611766815185547,2793.824462890625,0.0066651697270572186,0.005433772224932909,0.061047591269016266,0.06376451253890991,0.058330658823251724,0.0,0.7228898406028748,0.7714034914970398,,,,,,,,,,,,,
33,6799,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6060388088226318,0.6402707695960999,0.687163233757019,0.6761499643325806,29828.5859375,0.0030431351624429226,0.005196822341531515,0.05040637031197548,0.04334036260843277,0.057472363114356995,0.0,0.8755241632461548,0.7845549583435059
33,6799,,,,,,,,,,,,,,-1.5214773416519165,0.6398284435272217,0.6882629990577698,0.6635488867759705,2517.643798828125,0.006399848498404026,0.005281710997223854,0.06006984785199165,0.06245265528559685,0.057687073945999146,0.0,0.7334199547767639,0.7763073444366455,,,,,,,,,,,,,
34,6999,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5752524137496948,0.6421409845352173,0.6834238171577454,0.678459882736206,29328.408203125,0.0029280241578817368,0.005016207229346037,0.049012020230293274,0.042103271931409836,0.05592077597975731,0.0,0.881009578704834,0.7918058037757874
34,6999,,,,,,,,,,,,,,-1.5124975442886353,0.638227641582489,0.6858276128768921,0.6655356884002686,2648.382568359375,0.006105014123022556,0.005263620521873236,0.059150248765945435,0.06074473261833191,0.05755577236413956,0.0,0.7448326349258423,0.7777702212333679,,,,,,,,,,,,,
35,7199,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5718994140625,0.6417683362960815,0.6845561265945435,0.6808204054832458,28783.875,0.0026564551517367363,0.004837490618228912,0.0479932464659214,0.04023262858390808,0.05575387179851532,0.0,0.8909688591957092,0.7980964779853821
35,7199,,,,,,,,,,,,,,-1.4938915967941284,0.6410618424415588,0.6823825240135193,0.6676188111305237,2646.94970703125,0.005850453861057758,0.0052397889085114,0.05859067291021347,0.05966908484697342,0.057512253522872925,0.0,0.7572382092475891,0.7791005969047546,,,,,,,,,,,,,
36,7399,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5784080028533936,0.6414365172386169,0.6862785816192627,0.6840030550956726,28019.349609375,0.0026821522042155266,0.004921366460621357,0.04799985513091087,0.040127597749233246,0.0558721162378788,0.0,0.8894984722137451,0.7948814630508423
36,7399,,,,,,,,,,,,,,-1.530869960784912,0.640777587890625,0.6861668229103088,0.6702717542648315,2594.44384765625,0.005611610598862171,0.004996028728783131,0.05727994069457054,0.05846492201089859,0.05609497055411339,0.0,0.7653544545173645,0.7881507277488708,,,,,,,,,,,,,
37,7599,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5214215517044067,0.6424639225006104,0.6883261203765869,0.6855396032333374,27420.748046875,0.002364770509302616,0.005013630259782076,0.04748560115695,0.03811015188694,0.05686104670166969,0.0,0.9035930633544922,0.7926284670829773
37,7599,,,,,,,,,,,,,,-1.5069842338562012,0.6411784887313843,0.6838681101799011,0.6727432012557983,2482.9892578125,0.005601581186056137,0.005003396887332201,0.05724344402551651,0.05845406651496887,0.05603281408548355,0.0,0.7661006450653076,0.7879406213760376,,,,,,,,,,,,,
38,7799,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5294842720031738,0.6442297101020813,0.6843253970146179,0.6872767806053162,26891.310546875,0.0022196522913873196,0.00435734074562788,0.04495558142662048,0.03696261718869209,0.05294853076338768,0.0,0.908761739730835,0.8178771734237671
38,7799,,,,,,,,,,,,,,-1.4713548421859741,0.6426506042480469,0.6854894757270813,0.6732621192932129,2411.58154296875,0.005498894955962896,0.004914841149002314,0.0568363219499588,0.05782858282327652,0.0558440200984478,0.0,0.7712411284446716,0.792345404624939,,,,,,,,,,,,,
39,7999,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4996685981750488,0.6420775055885315,0.6919819116592407,0.6869732141494751,26611.171875,0.002530606696382165,0.004425046965479851,0.04627430438995361,0.03950170427560806,0.05304691940546036,0.0,0.8959647417068481,0.8148855566978455
39,7999,,,,,,,,,,,,,,-1.4413377046585083,0.6401541233062744,0.6900742053985596,0.674314558506012,2492.06396484375,0.0052035413682460785,0.00485517643392086,0.05578348785638809,0.05615804344415665,0.05540890619158745,0.0,0.7830184102058411,0.7943969964981079,,,,,,,,,,,,,
40,8199,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4945776462554932,0.6391752362251282,0.6863088011741638,0.6865371465682983,25975.154296875,0.0024787993170320988,0.004758797120302916,0.046683840453624725,0.03857656940817833,0.05479111149907112,0.0,0.8978565335273743,0.8020840287208557
40,8199,,,,,,,,,,,,,,-1.4249366521835327,0.6385742425918579,0.6881999969482422,0.6742251515388489,2514.737548828125,0.005208591930568218,0.0049038780853152275,0.055933114141225815,0.0563361793756485,0.05553005635738373,0.0,0.7825922966003418,0.7926937341690063,,,,,,,,,,,,,
41,8399,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4910588264465332,0.6400361061096191,0.6837586164474487,0.6850087642669678,25887.724609375,0.002376571064814925,0.004629428032785654,0.04639183357357979,0.038100697100162506,0.05468297004699707,0.0,0.9033045768737793,0.8088479042053223
41,8399,,,,,,,,,,,,,,-1.4396015405654907,0.6410236954689026,0.6879909038543701,0.6733431816101074,2521.26416015625,0.004971623886376619,0.0047222645953297615,0.05492469295859337,0.05515406280755997,0.05469534918665886,0.0,0.7926900386810303,0.8006018996238708,,,,,,,,,,,,,
42,8599,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4553461074829102,0.6436478495597839,0.695780336856842,0.6878986954689026,24962.537109375,0.002390888286754489,0.004546054173260927,0.045629825443029404,0.03793470561504364,0.053324952721595764,0.0,0.9021787047386169,0.8116346001625061
42,8599,,,,,,,,,,,,,,-1.4274510145187378,0.6401689648628235,0.6875247955322266,0.6748764514923096,2374.291748046875,0.0049353353679180145,0.004707171116024256,0.05476013198494911,0.054883260279893875,0.05463699251413345,0.0,0.7934396266937256,0.8006945848464966,,,,,,,,,,,,,
43,8799,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4603861570358276,0.6392133831977844,0.6873621940612793,0.688520610332489,24016.259765625,0.0022502311039716005,0.004596636164933443,0.04575736075639725,0.0370618999004364,0.05445282533764839,0.0,0.9075486063957214,0.8080414533615112
43,8799,,,,,,,,,,,,,,-1.4084593057632446,0.6395485997200012,0.6876251101493835,0.6759449243545532,2239.718994140625,0.004915094003081322,0.004605216905474663,0.05439786612987518,0.054651688784360886,0.054144054651260376,0.0,0.7958289384841919,0.8056665062904358,,,,,,,,,,,,,
44,8999,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4251126050949097,0.6380425691604614,0.6831705570220947,0.6886193156242371,23677.744140625,0.00210928893648088,0.004306797869503498,0.04410853981971741,0.035769443958997726,0.05244762450456619,0.0,0.9133558869361877,0.8207610249519348
44,8999,,,,,,,,,,,,,,-1.4252002239227295,0.6399921774864197,0.693154513835907,0.6766244769096375,2158.005615234375,0.004864359740167856,0.004664960317313671,0.054469995200634,0.05444007366895676,0.054499898105859756,0.0,0.7978702783584595,0.8026098608970642,,,,,,,,,,,,,
45,9199,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5043606758117676,0.6385271549224854,0.6900149583816528,0.6885206699371338,23535.677734375,0.001964633585885167,0.004332922399044037,0.04389910772442818,0.034840889275074005,0.052957307547330856,0.0,0.9192456007003784,0.8191817402839661
45,9199,,,,,,,,,,,,,,-1.4034979343414307,0.6384544968605042,0.6890220642089844,0.6766517758369446,2325.373779296875,0.004629674833267927,0.004734083078801632,0.0538913868367672,0.05299681797623634,0.054785922169685364,0.0,0.80694180727005,0.7992879748344421,,,,,,,,,,,,,
46,9399,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4679065942764282,0.6336196064949036,0.689835786819458,0.688351571559906,22234.421875,0.001980688888579607,0.004183474462479353,0.04382571205496788,0.03520587831735611,0.05244555324316025,0.0,0.9185733795166016,0.8253465890884399
