epoch,step,test_dec1_cross_entropy,test_dec1_self_entropy,test_dec2_cross_entropy,test_dec2_self_entropy,test_loss,test_loss_X,test_loss_Y,test_mae,test_mae_X,test_mae_Y,test_notears,test_r2_X,test_r2_Y,train_dec1_cross_entropy,train_dec1_self_entropy,train_dec2_cross_entropy,train_dec2_self_entropy,train_loss,train_loss_X,train_loss_Y,train_mae,train_mae_X,train_mae_Y,train_notears,train_r2_X,train_r2_Y,val_dec1_cross_entropy,val_dec1_self_entropy,val_dec2_cross_entropy,val_dec2_self_entropy,val_loss,val_loss_X,val_loss_Y,val_mae,val_mae_X,val_mae_Y,val_notears,val_r2_X,val_r2_Y
0,199,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22839677333831787,0.0,-0.5168842077255249,0.0,9.893938064575195,0.029225636273622513,0.02637510746717453,0.134386345744133,0.13726048171520233,0.13151220977306366,0.0,-0.1828005015850067,-0.08835944533348083
0,199,,,,,,,,,,,,,,-0.155506432056427,0.0,-0.19681309163570404,0.0,3.452230453491211,0.5945746898651123,0.19786864519119263,0.4770141541957855,0.6165032386779785,0.3375250995159149,0.0,-23.912893295288086,-7.3883056640625,,,,,,,,,,,,,
1,399,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.40036702156066895,0.0,-0.5417283773422241,0.0,13.024258613586426,0.03551335260272026,0.026446808129549026,0.1411508172750473,0.1504235714673996,0.13187803328037262,0.0,-0.4476418197154999,-0.08938836306333542
1,399,,,,,,,,,,,,,,-0.10755892843008041,0.0,-0.5375722646713257,0.0,0.7522079944610596,0.08731752634048462,0.05619536340236664,0.20746487379074097,0.22831755876541138,0.1866121143102646,0.0,-2.6416749954223633,-1.362462043762207,,,,,,,,,,,,,
2,599,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.39146167039871216,0.0,-1.1586329936981201,0.0,16.365375518798828,0.031152861192822456,0.026604603976011276,0.1365390419960022,0.1407208889722824,0.13235719501972198,0.0,-0.2651146948337555,-0.0970480814576149
2,599,,,,,,,,,,,,,,-0.1551665961742401,0.0,-0.7703851461410522,0.0,0.8997530937194824,0.06388293951749802,0.0427396297454834,0.181041419506073,0.19799824059009552,0.1640845686197281,0.0,-1.6607332229614258,-0.7998265027999878,,,,,,,,,,,,,
3,799,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3628091812133789,0.0,-1.3300502300262451,0.0,20.037118911743164,0.02944096550345421,0.026155853644013405,0.13425089418888092,0.1373118758201599,0.13118986785411835,0.0,-0.19625739753246307,-0.07789373397827148
3,799,,,,,,,,,,,,,,-0.1834440976381302,0.0,-0.9490529894828796,0.0,1.0657576322555542,0.0522155798971653,0.0370943583548069,0.16630953550338745,0.1794785112142563,0.15314066410064697,0.0,-1.1702511310577393,-0.5619125366210938,,,,,,,,,,,,,
4,999,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.30865299701690674,0.0,-1.518754482269287,0.0,26.12372398376465,0.028128838166594505,0.0258641354739666,0.1324860155582428,0.13447123765945435,0.13050076365470886,0.0,-0.143900528550148,-0.0653306245803833
4,999,,,,,,,,,,,,,,-0.17920295894145966,0.0,-1.0150964260101318,0.0,1.2025513648986816,0.0454283207654953,0.03455191105604172,0.15805554389953613,0.16783089935779572,0.1482800990343094,0.0,-0.8889264464378357,-0.451805979013443,,,,,,,,,,,,,
5,1199,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3564023971557617,0.0,-1.495689034461975,0.0,30.750566482543945,0.028283368796110153,0.02583322301506996,0.13247546553611755,0.13486622273921967,0.13008466362953186,0.0,-0.14885884523391724,-0.0646589919924736
5,1199,,,,,,,,,,,,,,-0.16880002617835999,0.0,-1.1130198240280151,0.0,1.4208332300186157,0.0417497344315052,0.032894350588321686,0.15344791114330292,0.16181425750255585,0.14508156478405,0.0,-0.7285647392272949,-0.37560203671455383,,,,,,,,,,,,,
