epoch,step,test_dec1_cross_entropy,test_dec1_self_entropy,test_dec2_cross_entropy,test_dec2_self_entropy,test_loss,test_loss_X,test_loss_Y,test_mae,test_mae_X,test_mae_Y,test_notears,test_r2_X,test_r2_Y,train_dec1_cross_entropy,train_dec1_self_entropy,train_dec2_cross_entropy,train_dec2_self_entropy,train_loss,train_loss_X,train_loss_Y,train_mae,train_mae_X,train_mae_Y,train_notears,train_r2_X,train_r2_Y,val_dec1_cross_entropy,val_dec1_self_entropy,val_dec2_cross_entropy,val_dec2_self_entropy,val_loss,val_loss_X,val_loss_Y,val_mae,val_mae_X,val_mae_Y,val_notears,val_r2_X,val_r2_Y
0,199,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.530210494995117,0.6697426438331604,-2.0803961753845215,0.6910499334335327,2085.48681640625,0.02948440983891487,0.025545118376612663,0.1335657835006714,0.13849252462387085,0.12863905727863312,0.0,-0.25256261229515076,-0.10212480276823044
0,199,,,,,,,,,,,,,,-3.1247758865356445,0.6743621230125427,-1.7537741661071777,0.6763486266136169,12.620214462280273,0.3073175847530365,0.06567415595054626,0.30872657895088196,0.4155777394771576,0.20187535881996155,0.0,-11.853182792663574,-1.7700473070144653,,,,,,,,,,,,,
1,399,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.1753780841827393,0.6626055240631104,-2.127013921737671,0.6918357014656067,2039.086669921875,0.03357412666082382,0.024198569357395172,0.1371561884880066,0.1487468034029007,0.12556549906730652,0.0,-0.4348488748073578,-0.04366225376725197
1,399,,,,,,,,,,,,,,-2.708078384399414,0.6657266020774841,-1.7956607341766357,0.6802046298980713,89.57499694824219,0.0485103502869606,0.036196593195199966,0.16327741742134094,0.17426526546478271,0.1522897332906723,0.0,-0.9924033880233765,-0.5077160596847534,,,,,,,,,,,,,
2,599,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.7573366165161133,0.6563442945480347,-2.119171142578125,0.6912999153137207,1116.08154296875,0.029975272715091705,0.02402043528854847,0.13270552456378937,0.14027059078216553,0.1251404583454132,0.0,-0.27582764625549316,-0.03582664951682091
2,599,,,,,,,,,,,,,,-2.540597438812256,0.6604257822036743,-1.768479585647583,0.6806640028953552,90.02709197998047,0.03771118074655533,0.030835745856165886,0.1481221318244934,0.15512894093990326,0.14111542701721191,0.0,-0.5462084412574768,-0.2809799909591675,,,,,,,,,,,,,
3,799,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5135488510131836,0.6501055955886841,-2.187493085861206,0.6900498867034912,1230.159423828125,0.0265535656362772,0.023921756073832512,0.12841802835464478,0.13192303478717804,0.12491301447153091,0.0,-0.1295313686132431,-0.03151806816458702
3,799,,,,,,,,,,,,,,-2.3105976581573486,0.6549047827720642,-1.6938560009002686,0.6803414225578308,54.599754333496094,0.0333770327270031,0.02915465645492077,0.14213751256465912,0.1465470790863037,0.1377280354499817,0.0,-0.36540618538856506,-0.20848606526851654,,,,,,,,,,,,,
4,999,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1196367740631104,0.6390737891197205,-2.0370054244995117,0.6884169578552246,1462.4915771484375,0.026184644550085068,0.02400241419672966,0.12798133492469788,0.13088876008987427,0.1250738799571991,0.0,-0.114171601831913,-0.03495471552014351
4,999,,,,,,,,,,,,,,-2.1082754135131836,0.6482697129249573,-1.6963495016098022,0.6795737743377686,47.86410140991211,0.030899379402399063,0.0279752928763628,0.13801878690719604,0.14147555828094482,0.13456203043460846,0.0,-0.25987040996551514,-0.1578284651041031,,,,,,,,,,,,,
5,1199,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9185420274734497,0.6293678283691406,-2.252774238586426,0.6864793300628662,1803.7049560546875,0.024462921544909477,0.023898065090179443,0.12569725513458252,0.1265130639076233,0.12488144636154175,0.0,-0.03916417807340622,-0.03058142028748989
