epoch,step,test_loss,test_loss_X,test_loss_Y,test_mae,test_mae_X,test_mae_Y,test_notears,test_r2_X,test_r2_Y,train_loss,train_loss_X,train_loss_Y,train_mae,train_mae_X,train_mae_Y,train_notears,train_r2_X,train_r2_Y,val_loss,val_loss_X,val_loss_Y,val_mae,val_mae_X,val_mae_Y,val_notears,val_r2_X,val_r2_Y
11,287,,,,,,,,,,0.1763036549091339,0.12664788961410522,0.04965576156973839,0.20901541411876678,0.2856610119342804,0.17586620151996613,0.0,0.17648087441921234,-0.9173484444618225,,,,,,,,,
12,311,,,,,,,,,,,,,,,,,,,0.1355143040418625,0.10859936475753784,0.026914944872260094,0.16983157396316528,0.26274725794792175,0.12964557111263275,0.0,0.2957652509212494,0.0013580076629295945
12,311,,,,,,,,,,0.17272402346134186,0.1249641478061676,0.04775989428162575,0.2062031626701355,0.2839839458465576,0.17256298661231995,0.0,0.18843576312065125,-0.8372617959976196,,,,,,,,,
13,335,,,,,,,,,,,,,,,,,,,0.13585099577903748,0.10937824845314026,0.026472747325897217,0.16886211931705475,0.26073625683784485,0.12912653386592865,0.0,0.2907097637653351,0.01585281826555729
13,335,,,,,,,,,,0.17012138664722443,0.12400013953447342,0.0461212694644928,0.2038184255361557,0.28305429220199585,0.169548898935318,0.0,0.19373585283756256,-0.7786310911178589,,,,,,,,,
14,359,,,,,,,,,,,,,,,,,,,0.1352819949388504,0.10857201367616653,0.02670997381210327,0.1692894548177719,0.2621941864490509,0.12910814583301544,0.0,0.2959411144256592,0.008097325451672077
14,359,,,,,,,,,,0.16788043081760406,0.12307681143283844,0.044803593307733536,0.20178602635860443,0.281996488571167,0.16709502041339874,0.0,0.2001512050628662,-0.723490834236145,,,,,,,,,
15,383,,,,,,,,,,,,,,,,,,,0.13466738164424896,0.10802439600229263,0.026642993092536926,0.16895465552806854,0.26248791813850403,0.1285015195608139,0.0,0.29949289560317993,0.008741891011595726
15,383,,,,,,,,,,0.1654966026544571,0.12198805809020996,0.04350852221250534,0.199611634016037,0.2804713249206543,0.16463984549045563,0.0,0.20724694430828094,-0.6788394451141357,,,,,,,,,
16,407,,,,,,,,,,,,,,,,,,,0.1353173404932022,0.10839169472455978,0.02692563831806183,0.16891781985759735,0.2618078291416168,0.12874288856983185,0.0,0.29710981249809265,-0.0019612249452620745
16,407,,,,,,,,,,0.1627897471189499,0.12095034122467041,0.04183937981724739,0.19729357957839966,0.2796124815940857,0.16169068217277527,0.0,0.21447236835956573,-0.6103009581565857,,,,,,,,,
17,431,,,,,,,,,,,,,,,,,,,0.13428910076618195,0.10789915174245834,0.026389947161078453,0.16882075369358063,0.2614641487598419,0.12875251471996307,0.0,0.30030617117881775,0.018446994945406914
17,431,,,,,,,,,,0.16101635992527008,0.11997611075639725,0.04104027524590492,0.19558945298194885,0.2788446843624115,0.15958157181739807,0.0,0.2202337086200714,-0.5730404257774353,,,,,,,,,
18,455,,,,,,,,,,,,,,,,,,,0.13381265103816986,0.10736604779958725,0.026446610689163208,0.16853666305541992,0.2610746920108795,0.12851397693157196,0.0,0.3037640154361725,0.01623678393661976
18,455,,,,,,,,,,0.15913157165050507,0.11910641193389893,0.04002518206834793,0.19386979937553406,0.27774059772491455,0.1575956642627716,0.0,0.22543001174926758,-0.5418944358825684,,,,,,,,,
19,479,,,,,,,,,,,,,,,,,,,0.13406787812709808,0.10765903443098068,0.026408836245536804,0.1689600795507431,0.26128217577934265,0.12903077900409698,0.0,0.30186232924461365,0.017822949215769768
19,479,,,,,,,,,,0.15727831423282623,0.11847315728664398,0.03880515694618225,0.19196687638759613,0.2772718667984009,0.155072420835495,0.0,0.22989898920059204,-0.49325206875801086,,,,,,,,,
20,503,,,,,,,,,,,,,,,,,,,0.1341935396194458,0.1077825129032135,0.026411039754748344,0.16850924491882324,0.26075801253318787,0.12861163914203644,0.0,0.3010613024234772,0.017687149345874786
20,503,,,,,,,,,,0.15569092333316803,0.11772571504116058,0.03796520456671715,0.1904248595237732,0.27642661333084106,0.15322908759117126,0.0,0.23487159609794617,-0.46172454953193665,,,,,,,,,
21,527,,,,,,,,,,,,,,,,,,,0.13368475437164307,0.1072496697306633,0.02643509767949581,0.16825586557388306,0.2603742182254791,0.12841467559337616,0.0,0.30451834201812744,0.016632623970508575
21,527,,,,,,,,,,0.15469731390476227,0.11698934435844421,0.037707991898059845,0.1900138407945633,0.27586156129837036,0.15288466215133667,0.0,0.24061305820941925,-0.4526226222515106,,,,,,,,,
22,551,,,,,,,,,,,,,,,,,,,0.13370604813098907,0.1069754883646965,0.026730583980679512,0.1687225103378296,0.26169976592063904,0.12850983440876007,0.0,0.3062974512577057,0.005404260009527206
22,551,,,,,,,,,,0.1523868888616562,0.1160905733704567,0.036296308040618896,0.18766289949417114,0.27469566464424133,0.15002121031284332,0.0,0.24577657878398895,-0.39752423763275146,,,,,,,,,
23,575,,,,,,,,,,,,,,,,,,,0.13404472172260284,0.10698593407869339,0.027058782055974007,0.16898305714130402,0.26183927059173584,0.12882277369499207,0.0,0.3062291443347931,-0.007045537233352661
23,575,,,,,,,,,,0.15148966014385223,0.11529959738254547,0.03619006276130676,0.18717680871486664,0.27399277687072754,0.1496289074420929,0.0,0.2507420778274536,-0.38765281438827515,,,,,,,,,
24,599,,,,,,,,,,,,,,,,,,,0.13342107832431793,0.10671436786651611,0.02670670859515667,0.1686885505914688,0.2614433169364929,0.12857210636138916,0.0,0.30799028277397156,0.0063459803350269794
24,599,,,,,,,,,,0.15055401623249054,0.11486424505710602,0.035689786076545715,0.1862173229455948,0.27339136600494385,0.14851456880569458,0.0,0.2537923753261566,-0.3667861819267273,,,,,,,,,
25,623,,,,,,,,,,,,,,,,,,,0.13334538042545319,0.10665887594223022,0.026686513796448708,0.16858597099781036,0.26124611496925354,0.1285104751586914,0.0,0.3083498775959015,0.007100427057594061
25,623,,,,,,,,,,0.14950869977474213,0.11476019024848938,0.03474852070212364,0.18480674922466278,0.2737113833427429,0.14635545015335083,0.0,0.2545180022716522,-0.33811458945274353,,,,,,,,,
26,647,,,,,,,,,,,,,,,,,,,0.13353821635246277,0.10674929618835449,0.026788920164108276,0.16844560205936432,0.2607974708080292,0.1285034418106079,0.0,0.30776336789131165,0.0031353977974504232
26,647,,,,,,,,,,0.14848428964614868,0.1141408160328865,0.03434345871210098,0.18412984907627106,0.2730443477630615,0.14567431807518005,0.0,0.2580265402793884,-0.3232540488243103,,,,,,,,,
27,671,,,,,,,,,,,,,,,,,,,0.13273225724697113,0.10622403025627136,0.026508217677474022,0.16852684319019318,0.26136717200279236,0.1283734291791916,0.0,0.31117168068885803,0.013796973042190075
27,671,,,,,,,,,,0.1476360410451889,0.11367496103048325,0.03396108001470566,0.18328088521957397,0.2721773684024811,0.14483314752578735,0.0,0.26127445697784424,-0.301849365234375,,,,,,,,,
28,695,,,,,,,,,,,,,,,,,,,0.13298249244689941,0.10646902769804001,0.026513470336794853,0.16833378374576569,0.26081928610801697,0.12833379209041595,0.0,0.30958035588264465,0.01356632262468338
28,695,,,,,,,,,,0.1469464749097824,0.11338986456394196,0.033556580543518066,0.1826503723859787,0.27216848731040955,0.14393377304077148,0.0,0.2623707950115204,-0.289880633354187,,,,,,,,,
29,719,,,,,,,,,,,,,,,,,,,0.13255184888839722,0.1061868742108345,0.026364974677562714,0.16847459971904755,0.2614484131336212,0.12826339900493622,0.0,0.3114120066165924,0.019161537289619446
29,719,,,,,,,,,,0.14559093117713928,0.1128494068980217,0.03274151682853699,0.18115615844726562,0.27142319083213806,0.14211569726467133,0.0,0.26678022742271423,-0.25511446595191956,,,,,,,,,
30,743,,,,,,,,,,,,,,,,,,,0.1327061951160431,0.10629766434431076,0.026408525183796883,0.16826148331165314,0.2607843577861786,0.12824533879756927,0.0,0.3106922209262848,0.017499560490250587
30,743,,,,,,,,,,0.1445343792438507,0.11228741705417633,0.03224695846438408,0.1804003119468689,0.27105554938316345,0.14119191467761993,0.0,0.26977089047431946,-0.23725178837776184,,,,,,,,,
31,767,,,,,,,,,,,,,,,,,,,0.13267357647418976,0.10595589876174927,0.026717670261859894,0.16816134750843048,0.26011568307876587,0.1283911019563675,0.0,0.31290921568870544,0.005750793963670731
31,767,,,,,,,,,,0.1441013365983963,0.11187630146741867,0.03222503513097763,0.18003593385219574,0.2705499827861786,0.14088860154151917,0.0,0.2727239429950714,-0.23912569880485535,,,,,,,,,
32,791,,,,,,,,,,,,,,,,,,,0.13254348933696747,0.1061219573020935,0.02642151527106762,0.1681654006242752,0.26055386662483215,0.12820741534233093,0.0,0.31183090806007385,0.016965074464678764
32,791,,,,,,,,,,0.1434798389673233,0.11178943514823914,0.031690433621406555,0.1790967583656311,0.27050530910491943,0.13956253230571747,0.0,0.2730105519294739,-0.21892224252223969,,,,,,,,,
33,815,,,,,,,,,,,,,,,,,,,0.1326085329055786,0.1058446392416954,0.02676388807594776,0.16817419230937958,0.2601015865802765,0.12841559946537018,0.0,0.31363049149513245,0.00397857092320919
33,815,,,,,,,,,,0.14249739050865173,0.11140824854373932,0.031089134514331818,0.1780218482017517,0.2701934576034546,0.13815762102603912,0.0,0.2754509747028351,-0.1937200278043747,,,,,,,,,
34,839,,,,,,,,,,,,,,,,,,,0.13262194395065308,0.10575158149003983,0.026870356872677803,0.16830974817276,0.26026663184165955,0.12853838503360748,0.0,0.314233660697937,-3.699927401612513e-05
34,839,,,,,,,,,,0.1416650265455246,0.11129244416952133,0.030372580513358116,0.17717425525188446,0.2701040804386139,0.13698209822177887,0.0,0.2763444185256958,-0.16888397932052612,,,,,,,,,
35,863,,,,,,,,,,,,,,,,,,,0.132857084274292,0.10585234314203262,0.02700473926961422,0.1684396117925644,0.2604821026325226,0.12863123416900635,0.0,0.3135804235935211,-0.005159522872418165
35,863,,,,,,,,,,0.14097429811954498,0.1107494905591011,0.030224820598959923,0.17641037702560425,0.26935118436813354,0.1362134963274002,0.0,0.28071513772010803,-0.15851357579231262,,,,,,,,,
36,887,,,,,,,,,,,,,,,,,,,0.13224788010120392,0.10571015626192093,0.02653772383928299,0.16834716498851776,0.2611203193664551,0.1282227784395218,0.0,0.31450197100639343,0.01252591609954834
36,887,,,,,,,,,,0.14034970104694366,0.11037936061620712,0.029970314353704453,0.17586348950862885,0.2689955532550812,0.13558383285999298,0.0,0.28297150135040283,-0.1509941965341568,,,,,,,,,
37,911,,,,,,,,,,,,,,,,,,,0.1328246295452118,0.10530757158994675,0.027517063543200493,0.1691499948501587,0.26107585430145264,0.12939205765724182,0.0,0.31711527705192566,-0.024488886818289757
37,911,,,,,,,,,,0.13966691493988037,0.10986096411943436,0.02980593778192997,0.17568188905715942,0.26846951246261597,0.13555121421813965,0.0,0.284895658493042,-0.14674843847751617,,,,,,,,,
38,935,,,,,,,,,,,,,,,,,,,0.1322840303182602,0.10530543327331543,0.026978595182299614,0.16841144859790802,0.2604201138019562,0.12861768901348114,0.0,0.3171280026435852,-0.004179764073342085
38,935,,,,,,,,,,0.13914507627487183,0.10974641889333725,0.02939869649708271,0.1747812032699585,0.26850447058677673,0.1342458575963974,0.0,0.28608769178390503,-0.12570127844810486,,,,,,,,,
39,959,,,,,,,,,,,,,,,,,,,0.1317635327577591,0.10526243597269058,0.026501087471842766,0.16823606193065643,0.26072171330451965,0.12823601067066193,0.0,0.3174070715904236,0.0139247365295887
39,959,,,,,,,,,,0.13876615464687347,0.10959440469741821,0.029171748086810112,0.17436710000038147,0.2682467997074127,0.1337640881538391,0.0,0.28798994421958923,-0.11984124779701233,,,,,,,,,
40,983,,,,,,,,,,,,,,,,,,,0.13186079263687134,0.10525242239236832,0.02660837210714817,0.16821543872356415,0.26074695587158203,0.12819555401802063,0.0,0.3174722194671631,0.009794537909328938
40,983,,,,,,,,,,0.13843947649002075,0.10952641814947128,0.028913093730807304,0.17393970489501953,0.2682991325855255,0.1331292986869812,0.0,0.28863030672073364,-0.10695797204971313,,,,,,,,,
41,1007,,,,,,,,,,,,,,,,,,,0.13160894811153412,0.10506618022918701,0.026542773470282555,0.16792511940002441,0.25988540053367615,0.1281522959470749,0.0,0.318680077791214,0.012277171015739441
41,1007,,,,,,,,,,0.13758361339569092,0.10895070433616638,0.02863289602100849,0.17323094606399536,0.2676043212413788,0.13241444528102875,0.0,0.2923710346221924,-0.09891802817583084,,,,,,,,,
42,1031,,,,,,,,,,,,,,,,,,,0.13170410692691803,0.10517513751983643,0.02652898244559765,0.16793252527713776,0.2599904239177704,0.12811750173568726,0.0,0.31797274947166443,0.012786719016730785
42,1031,,,,,,,,,,0.13729499280452728,0.10854315757751465,0.02875184267759323,0.1734033077955246,0.26732969284057617,0.13278013467788696,0.0,0.29489678144454956,-0.10265862196683884,,,,,,,,,
43,1055,,,,,,,,,,,,,,,,,,,0.13222242891788483,0.10490228980779648,0.027320129796862602,0.1686621457338333,0.2603050172328949,0.1290266066789627,0.0,0.3197433054447174,-0.017105121165513992
43,1055,,,,,,,,,,0.13674412667751312,0.10866120457649231,0.028082923963665962,0.1722748726606369,0.26716387271881104,0.13123536109924316,0.0,0.29427143931388855,-0.07953149080276489,,,,,,,,,
44,1079,,,,,,,,,,,,,,,,,,,0.13175739347934723,0.10479488968849182,0.02696249447762966,0.16827552020549774,0.2601851522922516,0.1285245716571808,0.0,0.32043930888175964,-0.0036260562483221292
44,1079,,,,,,,,,,0.13626088201999664,0.10829082131385803,0.02797006256878376,0.17185020446777344,0.26698705554008484,0.13070347905158997,0.0,0.29687249660491943,-0.07277882844209671,,,,,,,,,
45,1103,,,,,,,,,,,,,,,,,,,0.13165351748466492,0.10486316680908203,0.026790350675582886,0.1684139519929886,0.2610849142074585,0.12833376228809357,0.0,0.31999704241752625,0.0028852580580860376
45,1103,,,,,,,,,,0.13597790896892548,0.10799258947372437,0.027985284104943275,0.17162592709064484,0.2666173577308655,0.13054214417934418,0.0,0.297499418258667,-0.07069256156682968,,,,,,,,,
46,1127,,,,,,,,,,,,,,,,,,,0.13138096034526825,0.10497478395700455,0.02640617825090885,0.16804301738739014,0.26040011644363403,0.12809856235980988,0.0,0.31927183270454407,0.017458781599998474
46,1127,,,,,,,,,,0.13588716089725494,0.10790102928876877,0.027986126020550728,0.17187334597110748,0.26670634746551514,0.13085807859897614,0.0,0.2983015477657318,-0.07659880071878433,,,,,,,,,
47,1151,,,,,,,,,,,,,,,,,,,0.13126309216022491,0.10468202829360962,0.026581063866615295,0.1680525690317154,0.26019641757011414,0.12820036709308624,0.0,0.3211705684661865,0.010828028433024883
47,1151,,,,,,,,,,0.135445237159729,0.10770366340875626,0.0277415681630373,0.17149686813354492,0.2663489580154419,0.1304733157157898,0.0,0.30007079243659973,-0.06406121701002121,,,,,,,,,
48,1175,,,,,,,,,,,,,,,,,,,0.13187195360660553,0.10447563976049423,0.027396326884627342,0.16885250806808472,0.26070454716682434,0.12912648916244507,0.0,0.3225111961364746,-0.020013883709907532
48,1175,,,,,,,,,,0.1350165605545044,0.10761498659849167,0.027401570230722427,0.17103630304336548,0.26613104343414307,0.12990783154964447,0.0,0.30094850063323975,-0.05168686807155609,,,,,,,,,
49,1199,,,,,,,,,,,,,,,,,,,0.13268274068832397,0.1045600175857544,0.028122715651988983,0.16962356865406036,0.26058265566825867,0.13028377294540405,0.0,0.3219628632068634,-0.04737849161028862
49,1199,,,,,,,,,,0.1342511922121048,0.10741985589265823,0.026831351220607758,0.16976481676101685,0.2660597264766693,0.12811726331710815,0.0,0.3019823133945465,-0.030579563230276108,,,,,,,,,
50,1223,,,,,,,,,,,,,,,,,,,0.13211093842983246,0.10460057854652405,0.027510350570082664,0.16896386444568634,0.26063987612724304,0.12931405007839203,0.0,0.32169920206069946,-0.024286655709147453
50,1223,,,,,,,,,,0.13406002521514893,0.10728755593299866,0.026772474870085716,0.1694023609161377,0.26596060395240784,0.127640962600708,0.0,0.30323436856269836,-0.024475323036313057,,,,,,,,,
51,1247,,,,,,,,,,,,,,,,,,,0.13145609200000763,0.1042802706360817,0.02717583067715168,0.16862063109874725,0.26050832867622375,0.12887920439243317,0.0,0.3237776458263397,-0.011634177528321743
51,1247,,,,,,,,,,0.1336313635110855,0.10712025314569473,0.026511117815971375,0.16918908059597015,0.2656134068965912,0.12748557329177856,0.0,0.30360928177833557,-0.016644351184368134,,,,,,,,,
52,1271,,,,,,,,,,,,,,,,,,,0.13104112446308136,0.10435143858194351,0.026689663529396057,0.16830609738826752,0.26092368364334106,0.12824897468090057,0.0,0.32331570982933044,0.006693854928016663
52,1271,,,,,,,,,,0.13345159590244293,0.10699186474084854,0.026459701359272003,0.1687222123146057,0.265569806098938,0.1268356740474701,0.0,0.3046225309371948,-0.016897864639759064,,,,,,,,,
53,1295,,,,,,,,,,,,,,,,,,,0.13233858346939087,0.10439235717058182,0.027946220710873604,0.16931337118148804,0.26037877798080444,0.1299275904893875,0.0,0.32305002212524414,-0.04080250859260559
53,1295,,,,,,,,,,0.13283507525920868,0.10674690455198288,0.026088189333677292,0.16811281442642212,0.26536285877227783,0.1260521560907364,0.0,0.3062913119792938,-0.0012002153089269996,,,,,,,,,
54,1319,,,,,,,,,,,,,,,,,,,0.13208578526973724,0.10414397716522217,0.027941785752773285,0.1693645715713501,0.2605222761631012,0.12993887066841125,0.0,0.32466113567352295,-0.04063662514090538
54,1319,,,,,,,,,,0.1325775682926178,0.10666515678167343,0.025912389159202576,0.16767577826976776,0.2651273012161255,0.1255279779434204,0.0,0.30685529112815857,0.00686480849981308,,,,,,,,,
55,1343,,,,,,,,,,,,,,,,,,,0.1316177397966385,0.10422255843877792,0.02739519439637661,0.16874916851520538,0.2605598270893097,0.12904106080532074,0.0,0.32415223121643066,-0.020048275589942932
55,1343,,,,,,,,,,0.13262474536895752,0.10646049678325653,0.026164257898926735,0.1679772287607193,0.2649649977684021,0.12602999806404114,0.0,0.30837148427963257,-0.001580584212206304,,,,,,,,,
56,1367,,,,,,,,,,,,,,,,,,,0.13199447095394135,0.10426309704780579,0.02773137576878071,0.1691390872001648,0.2606116831302643,0.129577174782753,0.0,0.3238881826400757,-0.03269673511385918
56,1367,,,,,,,,,,0.13180837035179138,0.10640019178390503,0.02540818229317665,0.16686324775218964,0.26495179533958435,0.12443993985652924,0.0,0.3079899847507477,0.02451251819729805,,,,,,,,,
57,1391,,,,,,,,,,,,,,,,,,,0.13201047480106354,0.10415197163820267,0.02785850130021572,0.16921758651733398,0.26041051745414734,0.12977664172649384,0.0,0.32460930943489075,-0.03751855716109276
57,1391,,,,,,,,,,0.1318206489086151,0.10622195899486542,0.025598691776394844,0.16700361669063568,0.26468127965927124,0.12475799024105072,0.0,0.309969037771225,0.019556984305381775,,,,,,,,,
58,1415,,,,,,,,,,,,,,,,,,,0.1319660246372223,0.10426808148622513,0.027697937563061714,0.16898776590824127,0.260231614112854,0.1295248121023178,0.0,0.32385489344596863,-0.03144819661974907
58,1415,,,,,,,,,,0.13170339167118073,0.1060047596693039,0.025698643177747726,0.16699066758155823,0.2644689083099365,0.12483130395412445,0.0,0.3109987676143646,0.017865432426333427,,,,,,,,,
59,1439,,,,,,,,,,,,,,,,,,,0.13292758166790009,0.1042729988694191,0.028654588386416435,0.17025460302829742,0.260649710893631,0.1311587244272232,0.0,0.32382330298423767,-0.06751982122659683
59,1439,,,,,,,,,,0.131644144654274,0.10592705756425858,0.025717057287693024,0.1671174168586731,0.2643047869205475,0.12508389353752136,0.0,0.31155645847320557,0.015561964362859726,,,,,,,,,
60,1463,,,,,,,,,,,,,,,,,,,0.13361382484436035,0.10399705171585083,0.029616765677928925,0.1714237481355667,0.26046237349510193,0.13291452825069427,0.0,0.3256140351295471,-0.10377126187086105
60,1463,,,,,,,,,,0.13058307766914368,0.10578848421573639,0.02479461394250393,0.16499412059783936,0.2642070949077606,0.12208453565835953,0.0,0.3129308521747589,0.049938421696424484,,,,,,,,,
61,1487,,,,,,,,,,,,,,,,,,,0.13284295797348022,0.10385157912969589,0.028991391882300377,0.17057372629642487,0.26039454340934753,0.1317262202501297,0.0,0.3265581727027893,-0.08024867624044418
61,1487,,,,,,,,,,0.1302892416715622,0.10549139976501465,0.024797890335321426,0.1651020348072052,0.2639372944831848,0.12235581874847412,0.0,0.31502121686935425,0.04846210777759552,,,,,,,,,
62,1511,,,,,,,,,,,,,,,,,,,0.1324523240327835,0.10391733050346375,0.028534987941384315,0.16986094415187836,0.259931355714798,0.13090546429157257,0.0,0.32613012194633484,-0.06304214894771576
62,1511,,,,,,,,,,0.13033589720726013,0.105357326567173,0.024978578090667725,0.1654282957315445,0.26366326212882996,0.12294165045022964,0.0,0.3149157762527466,0.04443078860640526,,,,,,,,,
63,1535,,,,,,,,,,,,,,,,,,,0.13352499902248383,0.10411601513624191,0.029408970847725868,0.17087118327617645,0.2596014440059662,0.13249538838863373,0.0,0.3248414695262909,-0.09595645219087601
63,1535,,,,,,,,,,0.13017429411411285,0.10541671514511108,0.024757567793130875,0.1652372181415558,0.26380157470703125,0.12260811775922775,0.0,0.31516847014427185,0.05216353386640549,,,,,,,,,
64,1559,,,,,,,,,,,,,,,,,,,0.13277342915534973,0.10349690914154053,0.029276525601744652,0.17114509642124176,0.26107075810432434,0.13225221633911133,0.0,0.32885947823524475,-0.0909360945224762
64,1559,,,,,,,,,,0.129296213388443,0.10533881187438965,0.023957381024956703,0.16397100687026978,0.26357364654541016,0.12089280039072037,0.0,0.31582024693489075,0.08294487744569778,,,,,,,,,
65,1583,,,,,,,,,,,,,,,,,,,0.1322326958179474,0.10364314168691635,0.028589554131031036,0.1701429933309555,0.26061317324638367,0.1310146301984787,0.0,0.3279104232788086,-0.06506899744272232
65,1583,,,,,,,,,,0.12974339723587036,0.10528687387704849,0.02445652335882187,0.16466617584228516,0.2637682259082794,0.12180455774068832,0.0,0.3159559369087219,0.06429251283407211,,,,,,,,,
66,1607,,,,,,,,,,,,,,,,,,,0.13192355632781982,0.10362318158149719,0.02830038219690323,0.1698414832353592,0.2608787715435028,0.13046787679195404,0.0,0.3280399739742279,-0.054200828075408936
66,1607,,,,,,,,,,0.1291670799255371,0.1050209105014801,0.024146193638443947,0.16388927400112152,0.2634342908859253,0.1208360493183136,0.0,0.3183300197124481,0.07609238475561142,,,,,,,,,
67,1631,,,,,,,,,,,,,,,,,,,0.13179731369018555,0.10346236824989319,0.028334960341453552,0.1697290539741516,0.2603752315044403,0.13052457571029663,0.0,0.329083114862442,-0.05548472702503204
67,1631,,,,,,,,,,0.128975972533226,0.10494926571846008,0.024026693776249886,0.16371352970600128,0.2632540166378021,0.12066229432821274,0.0,0.31817367672920227,0.08028700947761536,,,,,,,,,
68,1655,,,,,,,,,,,,,,,,,,,0.13307181000709534,0.10370901226997375,0.029362795874476433,0.17096532881259918,0.2601132392883301,0.13240887224674225,0.0,0.3274816572666168,-0.09419477730989456
