epoch,step,test_loss,test_loss_X,test_loss_Y,test_mae,test_mae_X,test_mae_Y,test_notears,test_r2_X,test_r2_Y,train_loss,train_loss_X,train_loss_Y,train_mae,train_mae_X,train_mae_Y,train_notears,train_r2_X,train_r2_Y,val_loss,val_loss_X,val_loss_Y,val_mae,val_mae_X,val_mae_Y,val_notears,val_r2_X,val_r2_Y
6,167,,,,,,,,,,,,,,,,,,,0.1425231248140335,0.10115901380777359,0.04136411473155022,0.19784025847911835,0.26065441966056824,0.17067313194274902,0.0,0.3440101444721222,-0.5415471196174622
6,167,,,,,,,,,,0.1478782296180725,0.1107572615146637,0.03712098300457001,0.19427548348903656,0.28060072660446167,0.15693984925746918,0.0,0.2809537649154663,-0.42434442043304443,,,,,,,,,
7,191,,,,,,,,,,,,,,,,,,,0.13686823844909668,0.10039651393890381,0.03647172451019287,0.189277783036232,0.2598934769630432,0.158736452460289,0.0,0.3489541709423065,-0.3584754467010498
7,191,,,,,,,,,,0.14156366884708405,0.10881772637367249,0.032745931297540665,0.18503841757774353,0.2770620882511139,0.1452382206916809,0.0,0.29339325428009033,-0.2618452310562134,,,,,,,,,
8,215,,,,,,,,,,,,,,,,,,,0.13344112038612366,0.0995655283331871,0.03387559577822685,0.18371279537677765,0.25688669085502625,0.15206506848335266,0.0,0.35434213280677795,-0.26122286915779114
8,215,,,,,,,,,,0.13746827840805054,0.10679346323013306,0.030674824491143227,0.17975927889347076,0.2736145257949829,0.13916689157485962,0.0,0.30569130182266235,-0.1765461564064026,,,,,,,,,
9,239,,,,,,,,,,,,,,,,,,,0.13132841885089874,0.09906402975320816,0.03226440027356148,0.18083882331848145,0.2572938799858093,0.14777202904224396,0.0,0.3575930893421173,-0.20094193518161774
9,239,,,,,,,,,,0.13518568873405457,0.10545383393764496,0.029731865972280502,0.17684406042099,0.27101027965545654,0.13611716032028198,0.0,0.314654678106308,-0.14292246103286743,,,,,,,,,
10,263,,,,,,,,,,,,,,,,,,,0.1298193782567978,0.09830409288406372,0.03151528909802437,0.17903591692447662,0.25618964433670044,0.1456669270992279,0.0,0.36252549290657043,-0.17298831045627594
10,263,,,,,,,,,,0.13310343027114868,0.10407213121652603,0.02903129905462265,0.17476405203342438,0.2684245705604553,0.13425585627555847,0.0,0.32302555441856384,-0.11693096160888672,,,,,,,,,
11,287,,,,,,,,,,,,,,,,,,,0.12872326374053955,0.09774581342935562,0.030977455899119377,0.177482008934021,0.2544870376586914,0.14417734742164612,0.0,0.3661426603794098,-0.15285812318325043
11,287,,,,,,,,,,0.1313484013080597,0.10270988196134567,0.028638511896133423,0.17342278361320496,0.2662920653820038,0.13325683772563934,0.0,0.33318546414375305,-0.09946996718645096,,,,,,,,,
12,311,,,,,,,,,,,,,,,,,,,0.12781906127929688,0.09721094369888306,0.030608102679252625,0.17672084271907806,0.25438931584358215,0.14312921464443207,0.0,0.3696111738681793,-0.13903479278087616
12,311,,,,,,,,,,0.130146786570549,0.1018088087439537,0.028337955474853516,0.1722460389137268,0.26459771394729614,0.13230398297309875,0.0,0.3387357294559479,-0.08742130547761917,,,,,,,,,
13,335,,,,,,,,,,,,,,,,,,,0.12711825966835022,0.09654939919710159,0.03056885302066803,0.17612724006175995,0.2525820732116699,0.14306052029132843,0.0,0.3739011287689209,-0.13756857812404633
13,335,,,,,,,,,,0.1288345903158188,0.10077502578496933,0.02805957943201065,0.1712924987077713,0.2628735601902008,0.13168370723724365,0.0,0.34419503808021545,-0.0740872249007225,,,,,,,,,
14,359,,,,,,,,,,,,,,,,,,,0.12646259367465973,0.09593445062637329,0.030528144910931587,0.17603079974651337,0.2523433268070221,0.14302563667297363,0.0,0.37789079546928406,-0.13593991100788116
14,359,,,,,,,,,,0.12744532525539398,0.09971537441015244,0.027729952707886696,0.17033563554286957,0.2612096071243286,0.13103264570236206,0.0,0.3514789044857025,-0.06293985992670059,,,,,,,,,
15,383,,,,,,,,,,,,,,,,,,,0.1254771500825882,0.09521850198507309,0.030258657410740852,0.17526215314865112,0.25171127915382385,0.1421978920698166,0.0,0.3825337588787079,-0.12597127258777618
15,383,,,,,,,,,,0.126483753323555,0.09883207827806473,0.027651658281683922,0.1696404367685318,0.25958117842674255,0.13074107468128204,0.0,0.35700881481170654,-0.062243685126304626,,,,,,,,,
16,407,,,,,,,,,,,,,,,,,,,0.12450001388788223,0.09446389228105545,0.030036116018891335,0.17380231618881226,0.24825136363506317,0.14160311222076416,0.0,0.3874254524707794,-0.11760621517896652
16,407,,,,,,,,,,0.12562111020088196,0.09815763682126999,0.02746344730257988,0.16892455518245697,0.258367657661438,0.13024041056632996,0.0,0.3620544373989105,-0.05131860077381134,,,,,,,,,
17,431,,,,,,,,,,,,,,,,,,,0.12340652197599411,0.09365352988243103,0.02975299395620823,0.17296136915683746,0.2473667711019516,0.14078103005886078,0.0,0.39267978072166443,-0.10703733563423157
17,431,,,,,,,,,,0.12446970492601395,0.09720829129219055,0.027261406183242798,0.1681337058544159,0.2568375766277313,0.1297692358493805,0.0,0.3684677481651306,-0.058842699974775314,,,,,,,,,
18,455,,,,,,,,,,,,,,,,,,,0.1222522035241127,0.09286543726921082,0.02938675321638584,0.17146913707256317,0.24487189948558807,0.13972242176532745,0.0,0.3977867662906647,-0.09330802410840988
18,455,,,,,,,,,,0.12344586849212646,0.09618787467479706,0.027258001267910004,0.16734838485717773,0.2550949454307556,0.12939795851707458,0.0,0.3753482401371002,-0.04509954899549484,,,,,,,,,
19,479,,,,,,,,,,,,,,,,,,,0.12175818532705307,0.09190583974123001,0.02985233999788761,0.17173965275287628,0.24271827936172485,0.14104138314723969,0.0,0.40400850772857666,-0.11079222708940506
19,479,,,,,,,,,,0.12223115563392639,0.09515050053596497,0.027080640196800232,0.16675180196762085,0.2532297968864441,0.12935006618499756,0.0,0.3816741108894348,-0.0385545939207077,,,,,,,,,
20,503,,,,,,,,,,,,,,,,,,,0.1203126311302185,0.09052268415689468,0.029789945110678673,0.17119581997394562,0.24133288860321045,0.14086152613162994,0.0,0.4129793643951416,-0.10846072435379028
20,503,,,,,,,,,,0.12102827429771423,0.09420802444219589,0.02682025171816349,0.16587159037590027,0.2515251934528351,0.12882645428180695,0.0,0.38810527324676514,-0.0264812670648098,,,,,,,,,
21,527,,,,,,,,,,,,,,,,,,,0.1190677285194397,0.08916070312261581,0.029907047748565674,0.1704651564359665,0.23801261186599731,0.1412508636713028,0.0,0.42180874943733215,-0.11282581835985184
21,527,,,,,,,,,,0.11960379034280777,0.0928473249077797,0.026756446808576584,0.1651843637228012,0.24942731857299805,0.1287493109703064,0.0,0.39619410037994385,-0.02789309248328209,,,,,,,,,
22,551,,,,,,,,,,,,,,,,,,,0.11706677824258804,0.08716084808111191,0.029905937612056732,0.16959017515182495,0.23508597910404205,0.1412632316350937,0.0,0.43477821350097656,-0.11279364675283432
22,551,,,,,,,,,,0.11808174103498459,0.09149059653282166,0.026591161265969276,0.16431885957717896,0.24703627824783325,0.12854360044002533,0.0,0.40508827567100525,-0.02281036414206028,,,,,,,,,
23,575,,,,,,,,,,,,,,,,,,,0.11466070264577866,0.0849418118596077,0.02971888892352581,0.16798056662082672,0.23096595704555511,0.14073939621448517,0.0,0.4491606652736664,-0.10578010231256485
23,575,,,,,,,,,,0.11619117856025696,0.08967727422714233,0.02651386708021164,0.16317924857139587,0.24378268420696259,0.12831827998161316,0.0,0.4167606830596924,-0.01823611930012703,,,,,,,,,
24,599,,,,,,,,,,,,,,,,,,,0.11135270446538925,0.0818023607134819,0.029550349339842796,0.1660495549440384,0.2256678193807602,0.14026466012001038,0.0,0.4695169925689697,-0.09946548938751221
24,599,,,,,,,,,,0.11361484974622726,0.08721806854009628,0.026396771892905235,0.16176538169384003,0.23956094682216644,0.12811879813671112,0.0,0.4334825277328491,-0.011857535690069199,,,,,,,,,
25,623,,,,,,,,,,,,,,,,,,,0.10615075379610062,0.07673939317464828,0.02941136248409748,0.16271629929542542,0.2155722826719284,0.13985608518123627,0.0,0.5023416876792908,-0.0940362736582756
25,623,,,,,,,,,,0.11038076132535934,0.08404700458049774,0.02633376605808735,0.15987864136695862,0.23389005661010742,0.12786869704723358,0.0,0.45312607288360596,-0.011194875463843346,,,,,,,,,
26,647,,,,,,,,,,,,,,,,,,,0.10011466592550278,0.07093348354101181,0.02918117679655552,0.15781532227993011,0.20095783472061157,0.13915619254112244,0.0,0.5399789810180664,-0.08531256765127182
26,647,,,,,,,,,,0.1054760217666626,0.07923182100057602,0.026244191452860832,0.157242089509964,0.2254158854484558,0.12775690853595734,0.0,0.4849802553653717,-0.005560065619647503,,,,,,,,,
27,671,,,,,,,,,,,,,,,,,,,0.08998718857765198,0.061122070997953415,0.028865119442343712,0.15141059458255768,0.1818823367357254,0.138231560587883,0.0,0.6035805344581604,-0.0735534206032753
27,671,,,,,,,,,,0.09931786358356476,0.07298295199871063,0.02633490227162838,0.15380622446537018,0.2130976915359497,0.128162682056427,0.0,0.5254993438720703,-0.010962475091218948,,,,,,,,,
28,695,,,,,,,,,,,,,,,,,,,0.08317706733942032,0.05488845333456993,0.02828860841691494,0.14527632296085358,0.16563265025615692,0.13647222518920898,0.0,0.6439971923828125,-0.05203782394528389
28,695,,,,,,,,,,0.09277272969484329,0.06674911081790924,0.02602362260222435,0.14944642782211304,0.20086342096328735,0.12720860540866852,0.0,0.5664502382278442,-0.0004395291907712817,,,,,,,,,
29,719,,,,,,,,,,,,,,,,,,,0.07719549536705017,0.04928267374634743,0.027912819758057594,0.1408180445432663,0.15357904136180878,0.1352989226579666,0.0,0.6803622245788574,-0.038065750151872635
29,719,,,,,,,,,,0.08729846775531769,0.061518583446741104,0.025779884308576584,0.1455380618572235,0.18994268774986267,0.1263330578804016,0.0,0.6003177165985107,0.010051336139440536,,,,,,,,,
30,743,,,,,,,,,,,,,,,,,,,0.08020391315221786,0.052310992032289505,0.02789291739463806,0.1420479118824005,0.15777353942394257,0.13524658977985382,0.0,0.660653829574585,-0.03734816983342171
30,743,,,,,,,,,,0.08281998336315155,0.05719784274697304,0.02562214806675911,0.1424236297607422,0.18090520799160004,0.1257803589105606,0.0,0.6279933452606201,0.018562354147434235,,,,,,,,,
31,767,,,,,,,,,,,,,,,,,,,0.06998143345117569,0.04217759892344475,0.027803845703601837,0.1366126537322998,0.1404007077217102,0.13497430086135864,0.0,0.7264246344566345,-0.034102968871593475
31,767,,,,,,,,,,0.0798952654004097,0.05442924052476883,0.025466017425060272,0.1401679664850235,0.1745513677597046,0.1252971887588501,0.0,0.6459181308746338,0.024525685235857964,,,,,,,,,
32,791,,,,,,,,,,,,,,,,,,,0.06313561648130417,0.03539632633328438,0.02773929201066494,0.13267040252685547,0.12782464921474457,0.13476620614528656,0.0,0.770378053188324,-0.031642403453588486
32,791,,,,,,,,,,0.07713876664638519,0.05177997797727585,0.025358781218528748,0.1383592039346695,0.16937606036663055,0.12494438141584396,0.0,0.6632615327835083,0.029189802706241608,,,,,,,,,
33,815,,,,,,,,,,,,,,,,,,,0.060829680413007736,0.033056411892175674,0.027773266658186913,0.13147731125354767,0.12358683347702026,0.13488997519016266,0.0,0.7855523228645325,-0.03295865282416344
33,815,,,,,,,,,,0.07493031024932861,0.04961627721786499,0.025314025580883026,0.13686147332191467,0.16444158554077148,0.12493305653333664,0.0,0.6772692203521729,0.029328111559152603,,,,,,,,,
34,839,,,,,,,,,,,,,,,,,,,0.07146406918764114,0.04370061680674553,0.027763448655605316,0.1378854662179947,0.1448647677898407,0.13486690819263458,0.0,0.7164943814277649,-0.03265830874443054
34,839,,,,,,,,,,0.07344497740268707,0.04818136245012283,0.025263620540499687,0.1358778178691864,0.1612280011177063,0.12491384148597717,0.0,0.6867371201515198,0.030306361615657806,,,,,,,,,
35,863,,,,,,,,,,,,,,,,,,,0.06072397902607918,0.0333101712167263,0.027413809671998024,0.13023275136947632,0.12217079848051071,0.1337195485830307,0.0,0.7839036583900452,-0.019604599103331566
35,863,,,,,,,,,,0.07155150920152664,0.046403635293245316,0.025147877633571625,0.13443824648857117,0.15724466741085052,0.12457450479269028,0.0,0.6984444260597229,0.03692914545536041,,,,,,,,,
36,887,,,,,,,,,,,,,,,,,,,0.06499326974153519,0.03761736676096916,0.027375901117920876,0.1334289163351059,0.13308604061603546,0.13357721269130707,0.0,0.7559588551521301,-0.01806931011378765
36,887,,,,,,,,,,0.06974360346794128,0.04453643038868904,0.025207169353961945,0.13317446410655975,0.1533959060907364,0.12442868202924728,0.0,0.7106941938400269,0.03283374011516571,,,,,,,,,
37,911,,,,,,,,,,,,,,,,,,,0.05694198980927467,0.02959349937736988,0.02734849788248539,0.1267576515674591,0.11115464568138123,0.1335059553384781,0.0,0.8080021739006042,-0.017138203606009483
37,911,,,,,,,,,,0.06862311065196991,0.043677929788827896,0.02494519203901291,0.13208994269371033,0.15120290219783783,0.12382359057664871,0.0,0.7160481214523315,0.04457727447152138,,,,,,,,,
38,935,,,,,,,,,,,,,,,,,,,0.06338105350732803,0.0361371748149395,0.027243876829743385,0.13204264640808105,0.1294683963060379,0.13315601646900177,0.0,0.7655563354492188,-0.013264904730021954
38,935,,,,,,,,,,0.0675952136516571,0.04274699464440346,0.02484821528196335,0.131145179271698,0.14851978421211243,0.12363068014383316,0.0,0.7219379544258118,0.0482858270406723,,,,,,,,,
39,959,,,,,,,,,,,,,,,,,,,0.06046764925122261,0.033343356102705,0.02712428756058216,0.12957224249839783,0.122233085334301,0.13274644315242767,0.0,0.7836921215057373,-0.008761381730437279
39,959,,,,,,,,,,0.06637009978294373,0.041570909321308136,0.024799201637506485,0.13018520176410675,0.14608831703662872,0.12330712378025055,0.0,0.7299008965492249,0.05058147758245468,,,,,,,,,
40,983,,,,,,,,,,,,,,,,,,,0.06326442211866379,0.03618483617901802,0.027079587802290916,0.13250412046909332,0.13229958713054657,0.1325925886631012,0.0,0.7652192711830139,-0.007116103079169989
40,983,,,,,,,,,,0.0653897225856781,0.04063837230205536,0.02475135400891304,0.1293841004371643,0.1436760276556015,0.1232028380036354,0.0,0.7354356050491333,0.05258873105049133,,,,,,,,,
41,1007,,,,,,,,,,,,,,,,,,,0.056119292974472046,0.029021868482232094,0.027097420766949654,0.12576346099376678,0.1097862496972084,0.13267362117767334,0.0,0.8117091059684753,-0.007791170384734869
41,1007,,,,,,,,,,0.06482775509357452,0.0401090532541275,0.02471870742738247,0.12925662100315094,0.14306017756462097,0.12328657507896423,0.0,0.7394382953643799,0.05322442948818207,,,,,,,,,
42,1031,,,,,,,,,,,,,,,,,,,0.05601997673511505,0.029028847813606262,0.02699113078415394,0.12564104795455933,0.11023624986410141,0.1323036253452301,0.0,0.8116526007652283,-0.003830079222097993
42,1031,,,,,,,,,,0.06363022327423096,0.038964346051216125,0.024665869772434235,0.12820029258728027,0.1396588683128357,0.12324448674917221,0.0,0.7469521760940552,0.0536893792450428,,,,,,,,,
43,1055,,,,,,,,,,,,,,,,,,,0.053412001579999924,0.026505576446652412,0.026906423270702362,0.1224728524684906,0.10040751099586487,0.1320161372423172,0.0,0.8280344009399414,-0.0006939110462553799
43,1055,,,,,,,,,,0.06252939999103546,0.03796793520450592,0.02456147037446499,0.1272919774055481,0.13736863434314728,0.12293382734060287,0.0,0.7534341216087341,0.05708279088139534,,,,,,,,,
44,1079,,,,,,,,,,,,,,,,,,,0.05514805018901825,0.02834368497133255,0.02680436708033085,0.12430397421121597,0.10733816772699356,0.1316416710615158,0.0,0.8161182403564453,0.003107963828369975
44,1079,,,,,,,,,,0.06299228966236115,0.038509566336870193,0.024482719600200653,0.12728533148765564,0.13820338249206543,0.12256327271461487,0.0,0.7495997548103333,0.06179860606789589,,,,,,,,,
45,1103,,,,,,,,,,,,,,,,,,,0.054953813552856445,0.028293399140238762,0.026660412549972534,0.12398912757635117,0.1075441837310791,0.1311015635728836,0.0,0.8164271712303162,0.008439403027296066
45,1103,,,,,,,,,,0.06167439743876457,0.03724057972431183,0.024433817714452744,0.12644441425800323,0.13556385040283203,0.12250028550624847,0.0,0.7579072713851929,0.06565961241722107,,,,,,,,,
46,1127,,,,,,,,,,,,,,,,,,,0.060608040541410446,0.03405376523733139,0.026554273441433907,0.12944135069847107,0.12656177580356598,0.13068675994873047,0.0,0.7790793776512146,0.01238235179334879
46,1127,,,,,,,,,,0.06081386283040047,0.03648218885064125,0.024331670254468918,0.12536031007766724,0.13331395387649536,0.12192029505968094,0.0,0.762718141078949,0.0695359855890274,,,,,,,,,
47,1151,,,,,,,,,,,,,,,,,,,0.056405287235975266,0.02987057901918888,0.026534711942076683,0.1253892332315445,0.11331447213888168,0.1306115686893463,0.0,0.8061944842338562,0.013093546032905579
47,1151,,,,,,,,,,0.06108171492815018,0.036846697330474854,0.024235010147094727,0.12554006278514862,0.13444820046424866,0.12168732285499573,0.0,0.7605220079421997,0.0707702562212944,,,,,,,,,
48,1175,,,,,,,,,,,,,,,,,,,0.05456477403640747,0.028087669983506203,0.02647710032761097,0.12338223308324814,0.10718279331922531,0.13038849830627441,0.0,0.8177545070648193,0.015218344517052174
48,1175,,,,,,,,,,0.059910401701927185,0.03571515902876854,0.024195238947868347,0.1245671883225441,0.1311664879322052,0.12171297520399094,0.0,0.7677543759346008,0.07162506878376007,,,,,,,,,
49,1199,,,,,,,,,,,,,,,,,,,0.05378012731671333,0.027351299300789833,0.0264288317412138,0.12240877747535706,0.1044035479426384,0.13019603490829468,0.0,0.8225358128547668,0.01706722564995289
49,1199,,,,,,,,,,0.05931626260280609,0.03517385199666023,0.02414240874350071,0.12403573095798492,0.13018938899040222,0.12137424945831299,0.0,0.7713099122047424,0.0729774683713913,,,,,,,,,
50,1223,,,,,,,,,,,,,,,,,,,0.057429611682891846,0.031049415469169617,0.02638019062578678,0.12639902532100677,0.11806897073984146,0.13000176846981049,0.0,0.7985543608665466,0.01881280355155468
50,1223,,,,,,,,,,0.05884714424610138,0.03478901833295822,0.02405812032520771,0.12361596524715424,0.12887051701545715,0.12134340405464172,0.0,0.7738025188446045,0.07844206690788269,,,,,,,,,
51,1247,,,,,,,,,,,,,,,,,,,0.05351865664124489,0.027185125276446342,0.026333531364798546,0.12201392650604248,0.10396818071603775,0.12981870770454407,0.0,0.8236245512962341,0.020554130896925926
51,1247,,,,,,,,,,0.05916998162865639,0.03516872227191925,0.02400125190615654,0.12394736707210541,0.13023127615451813,0.12122958153486252,0.0,0.771665096282959,0.08016285300254822,,,,,,,,,
52,1271,,,,,,,,,,,,,,,,,,,0.051635418087244034,0.025357885286211967,0.026277536526322365,0.11952590197324753,0.09628304094076157,0.12957844138145447,0.0,0.8354682922363281,0.022633513435721397
52,1271,,,,,,,,,,0.05809977278113365,0.03424110263586044,0.02385866455733776,0.12278865277767181,0.12775136530399323,0.1206422746181488,0.0,0.7774651050567627,0.08600172400474548,,,,,,,,,
53,1295,,,,,,,,,,,,,,,,,,,0.05159607529640198,0.02536969818174839,0.026226380839943886,0.11982646584510803,0.09779983013868332,0.12935300171375275,0.0,0.8354025483131409,0.024518655613064766
53,1295,,,,,,,,,,0.057987067848443985,0.03419174626469612,0.023795317858457565,0.12264137715101242,0.12737591564655304,0.12059369683265686,0.0,0.7775972485542297,0.08938617259263992,,,,,,,,,
54,1319,,,,,,,,,,,,,,,,,,,0.054034505039453506,0.02784602902829647,0.026188479736447334,0.12224916368722916,0.10621149092912674,0.12918543815612793,0.0,0.8193280696868896,0.02591405250132084
54,1319,,,,,,,,,,0.05771288648247719,0.0340154767036438,0.023697415366768837,0.12235888838768005,0.12713611125946045,0.12029273062944412,0.0,0.778895914554596,0.09251363575458527,,,,,,,,,
55,1343,,,,,,,,,,,,,,,,,,,0.052216097712516785,0.026061058044433594,0.026155034080147743,0.12026039510965347,0.09993306547403336,0.12905196845531464,0.0,0.8309035301208496,0.027135469019412994
55,1343,,,,,,,,,,0.057032663375139236,0.033380284905433655,0.02365238592028618,0.12199816107749939,0.1257147639989853,0.12039074301719666,0.0,0.7830790877342224,0.09399642050266266,,,,,,,,,
56,1367,,,,,,,,,,,,,,,,,,,0.052955884486436844,0.026855723932385445,0.0261001605540514,0.12133517861366272,0.10409874469041824,0.12878994643688202,0.0,0.8257610201835632,0.029151981696486473
56,1367,,,,,,,,,,0.05644088238477707,0.03293149545788765,0.023509398102760315,0.12095745652914047,0.123772531747818,0.11973991990089417,0.0,0.785881519317627,0.09704464673995972,,,,,,,,,
57,1391,,,,,,,,,,,,,,,,,,,0.05102488771080971,0.024950338527560234,0.026074552908539772,0.11867249757051468,0.0955529510974884,0.12867170572280884,0.0,0.838114321231842,0.030095065012574196
57,1391,,,,,,,,,,0.05610814318060875,0.03274235874414444,0.02336578071117401,0.1208207979798317,0.12414732575416565,0.1193821132183075,0.0,0.7872093915939331,0.10462255030870438,,,,,,,,,
58,1415,,,,,,,,,,,,,,,,,,,0.051947321742773056,0.025920724496245384,0.02602659910917282,0.11985304951667786,0.10033077746629715,0.12829643487930298,0.0,0.8318184018135071,0.031853776425123215
58,1415,,,,,,,,,,0.05617821216583252,0.03289664909243584,0.023281555622816086,0.12071069329977036,0.12400872260332108,0.11928430199623108,0.0,0.7861402034759521,0.10863415896892548,,,,,,,,,
59,1439,,,,,,,,,,,,,,,,,,,0.051124367862939835,0.02510165423154831,0.026022719219326973,0.11848673224449158,0.09563037008047104,0.12837210297584534,0.0,0.8371329307556152,0.03198069706559181
59,1439,,,,,,,,,,0.05554665997624397,0.032380908727645874,0.023165754973888397,0.11973987519741058,0.12246758490800858,0.11856014281511307,0.0,0.7895452976226807,0.11279258131980896,,,,,,,,,
60,1463,,,,,,,,,,,,,,,,,,,0.05189056321978569,0.02588524855673313,0.02600531466305256,0.11959004402160645,0.09955722093582153,0.128254234790802,0.0,0.8320481777191162,0.03264632448554039
60,1463,,,,,,,,,,0.055045321583747864,0.03200635313987732,0.02303897589445114,0.11936783790588379,0.12185803800821304,0.11829081922769547,0.0,0.7916100025177002,0.11562139540910721,,,,,,,,,
61,1487,,,,,,,,,,,,,,,,,,,0.05204233154654503,0.026070155203342438,0.02597217820584774,0.11949306726455688,0.10018394142389297,0.12784422934055328,0.0,0.8308472037315369,0.03380905091762543
61,1487,,,,,,,,,,0.05466831102967262,0.03184659406542778,0.022821713238954544,0.11894534528255463,0.12138175964355469,0.11789161711931229,0.0,0.7930232286453247,0.1252308487892151,,,,,,,,,
62,1511,,,,,,,,,,,,,,,,,,,0.05049007013440132,0.02453191578388214,0.02595815807580948,0.11759007722139359,0.09404361248016357,0.1277739256620407,0.0,0.8408307433128357,0.034323517233133316
62,1511,,,,,,,,,,0.054385606199502945,0.03176010400056839,0.022625498473644257,0.11818000674247742,0.1208418756723404,0.11702876538038254,0.0,0.7936632633209229,0.13464081287384033,,,,,,,,,
63,1535,,,,,,,,,,,,,,,,,,,0.051090434193611145,0.025117261335253716,0.025973176583647728,0.11809328943490982,0.0961325466632843,0.1275913119316101,0.0,0.8370301127433777,0.03374359756708145
63,1535,,,,,,,,,,0.05418899282813072,0.03186655789613724,0.022322434931993484,0.1176946684718132,0.12128221988677979,0.11614305526018143,0.0,0.7929108142852783,0.1449757218360901,,,,,,,,,
64,1559,,,,,,,,,,,,,,,,,,,0.052759986370801926,0.026787633076310158,0.02597234584391117,0.12044566869735718,0.10408949106931686,0.12751971185207367,0.0,0.8261850476264954,0.033767327666282654
64,1559,,,,,,,,,,0.053386420011520386,0.03135250508785248,0.022033922374248505,0.11652987450361252,0.11953071504831314,0.11523202061653137,0.0,0.796290397644043,0.15637578070163727,,,,,,,,,
65,1583,,,,,,,,,,,,,,,,,,,0.05209033563733101,0.02612227387726307,0.025968065485358238,0.11982112377882004,0.10231401771306992,0.1273929327726364,0.0,0.8305105566978455,0.03386596962809563
65,1583,,,,,,,,,,0.05281389504671097,0.031214432790875435,0.021599452942609787,0.11554120481014252,0.11940976977348328,0.11386806517839432,0.0,0.7971601486206055,0.1733963042497635,,,,,,,,,
66,1607,,,,,,,,,,,,,,,,,,,0.05051642283797264,0.02453146129846573,0.025984955951571465,0.11714179068803787,0.09356743842363358,0.12733769416809082,0.0,0.8408347964286804,0.03323887661099434
66,1607,,,,,,,,,,0.052112117409706116,0.03096567839384079,0.021146435290575027,0.11419680714607239,0.11844328790903091,0.11236020922660828,0.0,0.7987816333770752,0.18974736332893372,,,,,,,,,
67,1631,,,,,,,,,,,,,,,,,,,0.05078670382499695,0.02478383481502533,0.02600286900997162,0.11763468384742737,0.09540417790412903,0.12724940478801727,0.0,0.8391942381858826,0.032525595277547836
67,1631,,,,,,,,,,0.05149431526660919,0.03098052740097046,0.020513787865638733,0.11320226639509201,0.11925121396780014,0.11058612167835236,0.0,0.7985082864761353,0.21381166577339172,,,,,,,,,
68,1655,,,,,,,,,,,,,,,,,,,0.05040182173252106,0.02428998239338398,0.026111841201782227,0.11707942932844162,0.09369215369224548,0.12719441950321198,0.0,0.842400312423706,0.02838803082704544
68,1655,,,,,,,,,,0.05071553215384483,0.030902905389666557,0.019812623038887978,0.11113408952951431,0.11862410604953766,0.1078946590423584,0.0,0.799168050289154,0.24200505018234253,,,,,,,,,
