epoch,step,test_dec1_cross_entropy,test_dec1_self_entropy,test_dec2_cross_entropy,test_dec2_self_entropy,test_loss,test_loss_X,test_loss_Y,test_mae,test_mae_X,test_mae_Y,test_notears,test_r2_X,test_r2_Y,train_dec1_cross_entropy,train_dec1_self_entropy,train_dec2_cross_entropy,train_dec2_self_entropy,train_loss,train_loss_X,train_loss_Y,train_mae,train_mae_X,train_mae_Y,train_notears,train_r2_X,train_r2_Y,val_dec1_cross_entropy,val_dec1_self_entropy,val_dec2_cross_entropy,val_dec2_self_entropy,val_loss,val_loss_X,val_loss_Y,val_mae,val_mae_X,val_mae_Y,val_notears,val_r2_X,val_r2_Y
0,199,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8487309217453003,0.6609794497489929,-0.3297659754753113,0.6759428977966309,77.12458801269531,0.07906429469585419,0.025541815906763077,0.17697416245937347,0.2246691733598709,0.12927913665771484,0.0,-2.2062926292419434,-0.05319296941161156
0,199,,,,,,,,,,,,,,-0.7659863829612732,0.6650569438934326,-0.5238604545593262,0.6683133840560913,5.891785144805908,0.3454475700855255,0.18233905732631683,0.3922719657421112,0.44976940751075745,0.33477452397346497,0.0,-13.430846214294434,-6.731958389282227,,,,,,,,,,,,,
1,399,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.884053111076355,0.6553875207901001,-0.42068853974342346,0.6799536347389221,101.31488037109375,0.04324252903461456,0.025171523913741112,0.14766141772270203,0.16679438948631287,0.1285284161567688,0.0,-0.769661545753479,-0.03668464720249176
1,399,,,,,,,,,,,,,,-0.6831921339035034,0.6534808874130249,-0.5841324329376221,0.6702221035957336,4.054569244384766,0.07928386330604553,0.05958321690559387,0.2071583867073059,0.22162987291812897,0.19268716871738434,0.0,-2.300318717956543,-1.507391333580017,,,,,,,,,,,,,
2,599,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8668697476387024,0.6482668519020081,-0.47917231917381287,0.6805952191352844,367.05096435546875,0.030474847182631493,0.025220640003681183,0.1346055567264557,0.14023329317569733,0.12897779047489166,0.0,-0.24008780717849731,-0.03867310658097267
2,599,,,,,,,,,,,,,,-0.7663345336914062,0.6474349498748779,-0.6103039979934692,0.6732242107391357,5.169844150543213,0.05249234661459923,0.04260879009962082,0.17313256859779358,0.18172596395015717,0.1645391285419464,0.0,-1.1837892532348633,-0.793631374835968,,,,,,,,,,,,,
3,799,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7585455179214478,0.6425582766532898,-0.260976105928421,0.6794902682304382,167.99346923828125,0.028090722858905792,0.025375189259648323,0.13207273185253143,0.134929358959198,0.12921613454818726,0.0,-0.14102411270141602,-0.04507314786314964
3,799,,,,,,,,,,,,,,-0.7351509928703308,0.6416868567466736,-0.5787513852119446,0.6724568009376526,15.40523910522461,0.041744157671928406,0.036178335547447205,0.15725617110729218,0.16239818930625916,0.15211409330368042,0.0,-0.7342398762702942,-0.5250089764595032,,,,,,,,,,,,,
4,999,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7307581305503845,0.6355775594711304,-0.24915210902690887,0.6770635843276978,156.47259521484375,0.026910707354545593,0.025266384705901146,0.13063903152942657,0.13231365382671356,0.1289644092321396,0.0,-0.09092983603477478,-0.04069055616855621
4,999,,,,,,,,,,,,,,-0.7303829789161682,0.6361802816390991,-0.48256611824035645,0.6711692810058594,8.400958061218262,0.03685598820447922,0.03315260633826256,0.14926250278949738,0.15277010202407837,0.14575490355491638,0.0,-0.5262917876243591,-0.3916555643081665,,,,,,,,,,,,,
5,1199,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7571888566017151,0.6259958744049072,-0.19785654544830322,0.6731822490692139,142.89181518554688,0.026451073586940765,0.025612957775592804,0.1303374320268631,0.13112501800060272,0.12954989075660706,0.0,-0.0714954286813736,-0.05550035461783409
5,1199,,,,,,,,,,,,,,-0.7150593400001526,0.631019651889801,-0.41628822684288025,0.6683783531188965,8.4246244430542,0.034315403550863266,0.03113931603729725,0.14479802548885345,0.14794780313968658,0.14164817333221436,0.0,-0.41584065556526184,-0.30100956559181213,,,,,,,,,,,,,
6,1399,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6521720886230469,0.6217871904373169,-0.21850451827049255,0.669024646282196,148.57760620117188,0.025931237265467644,0.025379132479429245,0.1295280009508133,0.1299886554479599,0.12906737625598907,0.0,-0.049315422773361206,-0.04546673595905304
