epoch,step,test_dec1_cross_entropy,test_dec1_self_entropy,test_dec2_cross_entropy,test_dec2_self_entropy,test_loss,test_loss_X,test_loss_Y,test_mae,test_mae_X,test_mae_Y,test_notears,test_r2_X,test_r2_Y,train_dec1_cross_entropy,train_dec1_self_entropy,train_dec2_cross_entropy,train_dec2_self_entropy,train_loss,train_loss_X,train_loss_Y,train_mae,train_mae_X,train_mae_Y,train_notears,train_r2_X,train_r2_Y,val_dec1_cross_entropy,val_dec1_self_entropy,val_dec2_cross_entropy,val_dec2_self_entropy,val_loss,val_loss_X,val_loss_Y,val_mae,val_mae_X,val_mae_Y,val_notears,val_r2_X,val_r2_Y
0,199,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1535000801086426,0.0,0.3280828595161438,0.0,10713.53515625,0.027600271627306938,0.025191573426127434,0.1306309849023819,0.13357537984848022,0.12768656015396118,0.0,-0.12130758166313171,-0.03690963238477707
0,199,,,,,,,,,,,,,,-0.7405902743339539,0.0,0.21198885142803192,0.0,165.22731018066406,0.11668514460325241,0.09043517708778381,0.2506187856197357,0.264636754989624,0.23660089075565338,0.0,-3.8454041481018066,-2.818446397781372,,,,,,,,,,,,,
1,399,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.209648609161377,0.0,0.3324972093105316,0.0,10673.7626953125,0.02682613581418991,0.025543369352817535,0.13016653060913086,0.13207034766674042,0.1282627284526825,0.0,-0.08949582278728485,-0.052492693066596985
1,399,,,,,,,,,,,,,,-1.1302982568740845,0.0,0.26461073756217957,0.0,582.3234252929688,0.04343322664499283,0.036323945969343185,0.1590106338262558,0.16592572629451752,0.15209543704986572,0.0,-0.7972408533096313,-0.5249258279800415,,,,,,,,,,,,,
2,599,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3002536296844482,0.0,0.33192989230155945,0.0,7068.4404296875,0.027128398418426514,0.02573867328464985,0.13072268664836884,0.13271383941173553,0.12873151898384094,0.0,-0.1023378074169159,-0.06041599437594414
2,599,,,,,,,,,,,,,,-1.3397932052612305,0.0,0.25666841864585876,0.0,556.4736938476562,0.03586537763476372,0.032171621918678284,0.14828751981258392,0.15208707749843597,0.14448802173137665,0.0,-0.4813883602619171,-0.34880736470222473,,,,,,,,,,,,,
3,799,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.316483974456787,0.0,0.3342761993408203,0.0,7190.927734375,0.026327233761548996,0.025529969483613968,0.1293991208076477,0.13057634234428406,0.12822189927101135,0.0,-0.06914182007312775,-0.05142516270279884
3,799,,,,,,,,,,,,,,-1.3908395767211914,0.0,0.2428591549396515,0.0,364.3427734375,0.032254572957754135,0.0299820639193058,0.1415451169013977,0.1442394107580185,0.13885077834129333,0.0,-0.3334323763847351,-0.25777071714401245,,,,,,,,,,,,,
4,999,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4301660060882568,0.0,0.3430381119251251,0.0,6731.2255859375,0.026507308706641197,0.025644900277256966,0.12969887256622314,0.13099345564842224,0.12840431928634644,0.0,-0.07639946043491364,-0.05641884729266167
4,999,,,,,,,,,,,,,,-1.3927768468856812,0.0,0.24697840213775635,0.0,378.1505432128906,0.030339740216732025,0.02847132459282875,0.13817325234413147,0.14033710956573486,0.13600939512252808,0.0,-0.2542993724346161,-0.19511066377162933,,,,,,,,,,,,,
5,1199,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3964717388153076,0.0,0.32382524013519287,0.0,9338.6884765625,0.026315372437238693,0.02543008327484131,0.12928767502307892,0.1306103765964508,0.12796495854854584,0.0,-0.06872975081205368,-0.047081977128982544
