epoch,step,test_dec1_cross_entropy,test_dec1_self_entropy,test_dec2_cross_entropy,test_dec2_self_entropy,test_loss,test_loss_X,test_loss_Y,test_mae,test_mae_X,test_mae_Y,test_notears,test_r2_X,test_r2_Y,train_dec1_cross_entropy,train_dec1_self_entropy,train_dec2_cross_entropy,train_dec2_self_entropy,train_loss,train_loss_X,train_loss_Y,train_mae,train_mae_X,train_mae_Y,train_notears,train_r2_X,train_r2_Y,val_dec1_cross_entropy,val_dec1_self_entropy,val_dec2_cross_entropy,val_dec2_self_entropy,val_loss,val_loss_X,val_loss_Y,val_mae,val_mae_X,val_mae_Y,val_notears,val_r2_X,val_r2_Y
0,199,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2927590608596802,0.0,0.29846957325935364,0.0,1026.224853515625,0.025379467755556107,0.02509821578860283,0.12812846899032593,0.12860780954360962,0.12764905393123627,0.0,-0.041442304849624634,-0.04774840176105499
0,199,,,,,,,,,,,,,,-1.2634286880493164,0.0,0.042616914957761765,0.0,5.176633834838867,0.07401305437088013,0.07793288677930832,0.2096274197101593,0.20379769802093506,0.21545717120170593,0.0,-2.0488855838775635,-2.2718582153320312,,,,,,,,,,,,,
1,399,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.230992317199707,0.0,-0.23662719130516052,0.0,22.769147872924805,0.02521292120218277,0.026873577386140823,0.12982682883739471,0.12811008095741272,0.1315436065196991,0.0,-0.03412499278783798,-0.12219977378845215
1,399,,,,,,,,,,,,,,-1.4021179676055908,0.0,-0.2570173144340515,0.0,40.328453063964844,0.0421522818505764,0.038380540907382965,0.15843401849269867,0.16102495789527893,0.155843123793602,0.0,-0.745402455329895,-0.6126852035522461,,,,,,,,,,,,,
2,599,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3198133707046509,0.0,-1.2261853218078613,0.0,23.273395538330078,0.024776024743914604,0.026777124032378197,0.1292002946138382,0.12707428634166718,0.13132624328136444,0.0,-0.016239995136857033,-0.11818194389343262
2,599,,,,,,,,,,,,,,-1.457667350769043,0.0,-0.6999396681785583,0.0,1.3746826648712158,0.033779535442590714,0.033350542187690735,0.1462828367948532,0.14700093865394592,0.14556466042995453,0.0,-0.39009013772010803,-0.39212939143180847,,,,,,,,,,,,,
3,799,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2844527959823608,0.0,-1.2842323780059814,0.0,53.277278900146484,0.02455322816967964,0.026676809415221214,0.12876226007938385,0.12645262479782104,0.13107183575630188,0.0,-0.006915852893143892,-0.11354561895132065
3,799,,,,,,,,,,,,,,-1.4514638185501099,0.0,-0.8594260215759277,0.0,0.9446092247962952,0.030465485528111458,0.031069191172719002,0.14041940867900848,0.13977809250354767,0.14106076955795288,0.0,-0.252833753824234,-0.29702240228652954,,,,,,,,,,,,,
4,999,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2650597095489502,0.0,-1.3390089273452759,0.0,38.915069580078125,0.024461735039949417,0.026194190606474876,0.12813705205917358,0.1261947900056839,0.1300792396068573,0.0,-0.0033360659144818783,-0.09341273456811905
4,999,,,,,,,,,,,,,,-1.4315022230148315,0.0,-0.9196677207946777,0.0,1.681723952293396,0.029441967606544495,0.0294916033744812,0.13769127428531647,0.1378690004348755,0.13751360774040222,0.0,-0.2083355188369751,-0.23295792937278748,,,,,,,,,,,,,
